Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
5722),01/03/2023,14:15:00,,,,,3.639,,,,,,-0.142,
5723),01/03/2023,14:30:00,,,,,3.759M,,,,,-0.144M,,
5724),01/03/2023,14:45:00,,,,,3.904M,,,,,-0.143M,,
5725),01/03/2023,15:00:00,,,,,4.060M,,,,,-0.150M,,
5726),01/03/2023,15:15:00,,,,,4.246M,,,,,-0.146M,,
5727),01/03/2023,15:30:00,,,,,4.444M,,,,,-0.145M,,
5728),01/03/2023,15:45:00,,,,,4.658M,,,,,-0.140M,,
5729),01/03/2023,16:00:00,,,,,4.886M,,,,,-0.131M,,
5730),01/03/2023,16:15:00,,,,,5.117M,,,,,-0.123M,,
5731),01/03/2023,16:30:00,,,,,5.332M,,,,,-0.133M,,
5732),01/03/2023,16:45:00,,,,,5.553M,,,,,-0.134M,,
5733),01/03/2023,17:00:00,,,,,5.759M,,,,,-0.143M,,
5734),01/03/2023,17:15:00,,,,,5.961M,,,,,-0.143M,,
5735),01/03/2023,17:30:00,,,,,6.129M,,,,,-0.161M,,
5736),01/03/2023,17:45:00,,,,,6.282M,,,,,-0.173M,,
5737),01/03/2023,18:00:00,,,,,6.414M,,,,,-0.179M,,
5738),01/03/2023,18:15:00,,,,,6.516M,,,,,-0.188M,,
5739),01/03/2023,18:30:00,,,,,6.584M,,,,,-0.201M,,
5740),01/03/2023,18:45:00,,,,,6.624M,,,,,-0.212M,,
5741),01/03/2023,19:00:00,,,,,6.636M,,,,,-0.221M,,
5742),01/03/2023,19:15:00,,,,,6.618M,,,,,-0.232M,,
5743),01/03/2023,19:30:00,,,,,6.573M,,,,,-0.242M,,
5744),01/03/2023,19:45:00,,,,,6.507M,,,,,-0.246M,,
5745),01/03/2023,20:00:00,,,,,6.422M,,,,,-0.243M,,
5746),01/03/2023,20:15:00,,,,,6.310M,,,,,-0.243M,,
5747),01/03/2023,20:30:00,,,,,6.177M,,,,,-0.243M,,
5748),01/03/2023,20:45:00,,,,,6.035M,,,,,-0.234M,,
5749),01/03/2023,21:00:00,,,,,5.883M,,,,,-0.219M,,
5750),01/03/2023,21:15:00,,,,,5.725M,,,,,-0.200M,,
5751),01/03/2023,21:30:00,,,,,5.562M,,,,,-0.178M,,
5752),01/03/2023,21:45:00,,,,,5.407M,,,,,-0.146M,,
5753),01/03/2023,22:00:00,,,,,5.239M,,,,,-0.127M,,
5754),01/03/2023,22:15:00,,,,,5.072M,,,,,-0.110M,,
5755),01/03/2023,22:30:00,,,,,4.912M,,,,,-0.091M,,
5756),01/03/2023,22:45:00,,,,,4.758M,,,,,-0.072M,,
5757),01/03/2023,23:00:00,,,,,4.616M,,,,,-0.048M,,
5758),01/03/2023,23:15:00,,,,,4.442M,,,,,-0.064M,,
5759),01/03/2023,23:30:00,,,,,4.301M,,,,,-0.054M,,
5760),01/03/2023,23:45:00,,,,,4.151M,,,,,-0.062M,,
5761),02/03/2023,00:00:00,,,,,4.011M,,,,,-0.070M,,
5762),02/03/2023,00:15:00,,,,,3.886,,,,,,-0.075,
5763),02/03/2023,00:30:00,,,,,3.783,,,,,,-0.073,
5764),02/03/2023,00:45:00,,,,,3.701,,,,,,-0.068,
5765),02/03/2023,01:00:00,,,,,3.632,,,,,,-0.07,
5766),02/03/2023,01:15:00,,,,,3.581,,,,,,-0.076,
5767),02/03/2023,01:30:00,,,,,3.546,,,,,,-0.089,
5768),02/03/2023,01:45:00,,,,,3.536,,,,,,-0.099,
5769),02/03/2023,02:00:00,,,,,3.541,,,,,,-0.116,
5770),02/03/2023,02:15:00,,,,,3.549,,,,,,-0.151,
5771),02/03/2023,02:30:00,,,,,3.597,,,,,,-0.167,
5772),02/03/2023,02:45:00,,,,,3.661,,,,,,-0.187,
5773),02/03/2023,03:00:00,,,,,3.744,,,,,,-0.21,
5774),02/03/2023,03:15:00,,,,,3.856,,,,,,-0.224,
5775),02/03/2023,03:30:00,,,,,3.986,,,,,,-0.24,
5776),02/03/2023,03:45:00,,,,,4.156,,,,,,-0.235,
5777),02/03/2023,04:00:00,,,,,4.339,,,,,,-0.234,
5778),02/03/2023,04:15:00,,,,,4.546M,,,,,-0.223M,,
5779),02/03/2023,04:30:00,,,,,4.759M,,,,,-0.218M,,
5780),02/03/2023,04:45:00,,,,,4.981M,,,,,-0.212M,,
5781),02/03/2023,05:00:00,,,,,5.211M,,,,,-0.203M,,
5782),02/03/2023,05:15:00,,,,,5.435M,,,,,-0.202M,,
5783),02/03/2023,05:30:00,,,,,5.659M,,,,,-0.198M,,
5784),02/03/2023,05:45:00,,,,,5.866M,,,,,-0.202M,,
5785),02/03/2023,06:00:00,,,,,6.063,,,,,,-0.203,
5786),02/03/2023,06:15:00,,,,,6.252,,,,,,-0.194,
5787),02/03/2023,06:30:00,,,,,6.42,,,,,,-0.184,
5788),02/03/2023,06:45:00,,,,,6.565,,,,,,-0.173,
5789),02/03/2023,07:00:00,,,,,6.683,,,,,,-0.162,
5790),02/03/2023,07:15:00,,,,,6.778,,,,,,-0.147,
5791),02/03/2023,07:30:00,,,,,6.843,,,,,,-0.134,
5792),02/03/2023,07:45:00,,,,,6.881,,,,,,-0.12,
5793),02/03/2023,08:00:00,,,,,6.883,,,,,,-0.114,
5794),02/03/2023,08:15:00,,,,,6.856,,,,,,-0.107,
5795),02/03/2023,08:30:00,,,,,6.8,,,,,,-0.101,
5796),02/03/2023,08:45:00,,,,,6.713,,,,,,-0.097,
5797),02/03/2023,09:00:00,,,,,6.603,,,,,,-0.091,
5798),02/03/2023,09:15:00,,,,,6.461,,,,,,-0.093,
5799),02/03/2023,09:30:00,,,,,6.308,,,,,,-0.086,
5800),02/03/2023,09:45:00,,,,,6.136,,,,,,-0.082,
5801),02/03/2023,10:00:00,,,,,5.964,,,,,,-0.066,
5802),02/03/2023,10:15:00,,,,,5.776,,,,,,-0.058,
5803),02/03/2023,10:30:00,,,,,5.589,,,,,,-0.044,
5804),02/03/2023,10:45:00,,,,,5.4,,,,,,-0.03,
5805),02/03/2023,11:00:00,,,,,5.205,,,,,,-0.022,
5806),02/03/2023,11:15:00,,,,,5.019,,,,,,-0.006,
5807),02/03/2023,11:30:00,,,,,4.821,,,,,,-0.004,
5808),02/03/2023,11:45:00,,,,,4.629,,,,,,,
5809),02/03/2023,12:00:00,,,,,4.441,,,,,,,
5810),02/03/2023,12:15:00,,,,,4.258,,,,,,,
5811),02/03/2023,12:30:00,,,,,4.087,,,,,,,
5812),02/03/2023,12:45:00,,,,,3.915,,,,,,,
5813),02/03/2023,13:00:00,,,,,3.76,,,,,,,
5814),02/03/2023,13:15:00,,,,,3.62,,,,,,,
5815),02/03/2023,13:30:00,,,,,3.508,,,,,,-0.001,
5816),02/03/2023,13:45:00,,,,,3.41,,,,,,-0.011,
5817),02/03/2023,14:00:00,,,,,3.331,,,,,,-0.026,
5818),02/03/2023,14:15:00,,,,,3.27,,,,,,-0.046,
5819),02/03/2023,14:30:00,,,,,3.239,,,,,,-0.06,
5820),02/03/2023,14:45:00,,,,,3.206,,,,,,-0.099,
5821),02/03/2023,15:00:00,,,,,3.218,,,,,,-0.117,
5822),02/03/2023,15:15:00,,,,,3.254,,,,,,-0.136,
5823),02/03/2023,15:30:00,,,,,3.311,,,,,,-0.161,
5824),02/03/2023,15:45:00,,,,,3.403,,,,,,-0.178,
5825),02/03/2023,16:00:00,,,,,3.528,,,,,,-0.19,
5826),02/03/2023,16:15:00,,,,,3.687,,,,,,-0.194,
5827),02/03/2023,16:30:00,,,,,3.867,,,,,,-0.201,
5828),02/03/2023,16:45:00,,,,,4.083,,,,,,-0.195,
5829),02/03/2023,17:00:00,,,,,4.317,,,,,,-0.191,
5830),02/03/2023,17:15:00,,,,,4.56,,,,,,-0.195,
5831),02/03/2023,17:30:00,,,,,4.817,,,,,,-0.196,
5832),02/03/2023,17:45:00,,,,,5.076,,,,,,-0.203,
5833),02/03/2023,18:00:00,,,,,5.333,,,,,,-0.212,
5834),02/03/2023,18:15:00,,,,,5.585,,,,,,-0.221,
5835),02/03/2023,18:30:00,,,,,5.833,,,,,,-0.221,
5836),02/03/2023,18:45:00,,,,,6.069,,,,,,-0.215,
5837),02/03/2023,19:00:00,,,,,6.285,,,,,,-0.207,
5838),02/03/2023,19:15:00,,,,,6.476,,,,,,-0.197,
5839),02/03/2023,19:30:00,,,,,6.641,,,,,,-0.184,
5840),02/03/2023,19:45:00,,,,,6.775,,,,,,-0.172,
5841),02/03/2023,20:00:00,,,,,6.876,,,,,,-0.16,
5842),02/03/2023,20:15:00,,,,,6.941,,,,,,-0.15,
5843),02/03/2023,20:30:00,,,,,6.974,,,,,,-0.138,
5844),02/03/2023,20:45:00,,,,,6.970M,,,,,-0.127M,,
5845),02/03/2023,21:00:00,,,,,6.93,,,,,,-0.117,
5846),02/03/2023,21:15:00,,,,,6.863,,,,,,-0.099,
5847),02/03/2023,21:30:00,,,,,6.767,,,,,,-0.08,
5848),02/03/2023,21:45:00,,,,,6.629,,,,,,-0.076,
5849),02/03/2023,22:00:00,,,,,6.467,,,,,,-0.073,
5850),02/03/2023,22:15:00,,,,,6.289,,,,,,-0.068,
5851),02/03/2023,22:30:00,,,,,6.102,,,,,,-0.059,
5852),02/03/2023,22:45:00,,,,,5.897M,,,,,-0.059M,,
5853),02/03/2023,23:00:00,,,,,5.701M,,,,,-0.044M,,
5854),02/03/2023,23:15:00,,,,,5.488M,,,,,-0.043M,,
5855),02/03/2023,23:30:00,,,,,5.292M,,,,,-0.025M,,
5856),02/03/2023,23:45:00,,,,,5.082M,,,,,-0.021M,,
5857),03/03/2023,00:00:00,,,,,4.874M,,,,,-0.017M,,
5858),03/03/2023,00:15:00,,,,,4.662M,,,,,-0.020M,,
5859),03/03/2023,00:30:00,,,,,4.455M,,,,,-0.022M,,
5860),03/03/2023,00:45:00,,,,,4.252,,,,,,-0.028,
5861),03/03/2023,01:00:00,,,,,4.057,,,,,,-0.036,
5862),03/03/2023,01:15:00,,,,,3.877,,,,,,-0.045,
5863),03/03/2023,01:30:00,,,,,3.711,,,,,,-0.058,
5864),03/03/2023,01:45:00,,,,,3.565,,,,,,-0.073,
5865),03/03/2023,02:00:00,,,,,3.439,,,,,,-0.092,
5866),03/03/2023,02:15:00,,,,,3.345,,,,,,-0.103,
5867),03/03/2023,02:30:00,,,,,3.269,,,,,,-0.12,
5868),03/03/2023,02:45:00,,,,,3.221,,,,,,-0.133,
5869),03/03/2023,03:00:00,,,,,3.191,,,,,,-0.151,
5870),03/03/2023,03:15:00,,,,,3.188,,,,,,-0.165,
5871),03/03/2023,03:30:00,,,,,3.216,,,,,,-0.174,
5872),03/03/2023,03:45:00,,,,,3.265,,,,,,-0.189,
5873),03/03/2023,04:00:00,,,,,3.346,,,,,,-0.199,
5874),03/03/2023,04:15:00,,,,,3.455,,,,,,-0.211,
5875),03/03/2023,04:30:00,,,,,3.594,,,,,,-0.221,
5876),03/03/2023,04:45:00,,,,,3.763,,,,,,-0.229,
5877),03/03/2023,05:00:00,,,,,3.96,,,,,,-0.235,
5878),03/03/2023,05:15:00,,,,,4.179,,,,,,-0.244,
5879),03/03/2023,05:30:00,,,,,4.429,,,,,,-0.243,
5880),03/03/2023,05:45:00,,,,,4.7,,,,,,-0.238,
5881),03/03/2023,06:00:00,,,,,4.964,,,,,,-0.253,
5882),03/03/2023,06:15:00,,,,,5.238,,,,,,-0.264,
5883),03/03/2023,06:30:00,,,,,5.522,,,,,,-0.266,
5884),03/03/2023,06:45:00,,,,,5.799,,,,,,-0.267,
5885),03/03/2023,07:00:00,,,,,6.066,,,,,,-0.265,
5886),03/03/2023,07:15:00,,,,,6.326,,,,,,-0.251,
5887),03/03/2023,07:30:00,,,,,6.563,,,,,,-0.237,
5888),03/03/2023,07:45:00,,,,,6.778,,,,,,-0.218,
5889),03/03/2023,08:00:00,,,,,6.967,,,,,,-0.196,
5890),03/03/2023,08:15:00,,,,,7.125,,,,,,-0.172,
5891),03/03/2023,08:30:00,,,,,7.246,,,,,,-0.149,
5892),03/03/2023,08:45:00,,,,,7.328,,,,,,-0.129,
5893),03/03/2023,09:00:00,,,,,7.366,,,,,,-0.112,
5894),03/03/2023,09:15:00,,,,,7.364,,,,,,-0.095,
5895),03/03/2023,09:30:00,,,,,7.324,,,,,,-0.075,
5896),03/03/2023,09:45:00,,,,,7.251,,,,,,-0.05,
5897),03/03/2023,10:00:00,,,,,7.122,,,,,,-0.046,
5898),03/03/2023,10:15:00,,,,,6.965,,,,,,-0.038,
5899),03/03/2023,10:30:00,,,,,6.778,,,,,,-0.035,
5900),03/03/2023,10:45:00,,,,,6.567,,,,,,-0.034,
5901),03/03/2023,11:00:00,,,,,6.335,,,,,,-0.038,
5902),03/03/2023,11:15:00,,,,,6.09,,,,,,-0.042,
5903),03/03/2023,11:30:00,,,,,5.835,,,,,,-0.049,
5904),03/03/2023,11:45:00,,,,,5.573,,,,,,-0.056,
5905),03/03/2023,12:00:00,,,,,5.313,,,,,,-0.057,
5906),03/03/2023,12:15:00,,,,,5.052,,,,,,-0.058,
5907),03/03/2023,12:30:00,,,,,4.786,,,,,,-0.063,
5908),03/03/2023,12:45:00,,,,,4.532,,,,,,-0.058,
5909),03/03/2023,13:00:00,,,,,4.279,,,,,,-0.057,
5910),03/03/2023,13:15:00,,,,,4.029,,,,,,-0.062,
5911),03/03/2023,13:30:00,,,,,3.791,,,,,,-0.069,
5912),03/03/2023,13:45:00,,,,,3.564,,,,,,-0.083,
5913),03/03/2023,14:00:00,,,,,3.353,,,,,,-0.103,
5914),03/03/2023,14:15:00,,,,,3.165,,,,,,-0.124,
5915),03/03/2023,14:30:00,,,,,3.017,,,,,,-0.13,
5916),03/03/2023,14:45:00,,,,,2.878,,,,,,-0.153,
5917),03/03/2023,15:00:00,,,,,2.782,,,,,,-0.158,
5918),03/03/2023,15:15:00,,,,,2.712,,,,,,-0.162,
5919),03/03/2023,15:30:00,,,,,2.666,,,,,,-0.168,
5920),03/03/2023,15:45:00,,,,,2.653,,,,,,-0.17,
5921),03/03/2023,16:00:00,,,,,2.666,,,,,,-0.176,
5922),03/03/2023,16:15:00,,,,,2.711,,,,,,-0.185,
5923),03/03/2023,16:30:00,,,,,2.782,,,,,,-0.203,
5924),03/03/2023,16:45:00,,,,,2.902,,,,,,-0.21,
5925),03/03/2023,17:00:00,,,,,3.062,,,,,,-0.214,
5926),03/03/2023,17:15:00,,,,,3.252,,,,,,-0.225,
5927),03/03/2023,17:30:00,,,,,3.49,,,,,,-0.222,
5928),03/03/2023,17:45:00,,,,,3.75,,,,,,-0.229,
5929),03/03/2023,18:00:00,,,,,4.045,,,,,,-0.229,
5930),03/03/2023,18:15:00,,,,,4.355,,,,,,-0.236,
5931),03/03/2023,18:30:00,,,,,4.688,,,,,,-0.236,
5932),03/03/2023,18:45:00,,,,,5.03,,,,,,-0.235,
5933),03/03/2023,19:00:00,,,,,5.369,,,,,,-0.236,
5934),03/03/2023,19:15:00,,,,,5.693,,,,,,-0.244,
5935),03/03/2023,19:30:00,,,,,6.003,,,,,,-0.25,
5936),03/03/2023,19:45:00,,,,,6.295,,,,,,-0.252,
5937),03/03/2023,20:00:00,,,,,6.582,,,,,,-0.232,
5938),03/03/2023,20:15:00,,,,,6.834,,,,,,-0.215,
5939),03/03/2023,20:30:00,,,,,7.051,,,,,,-0.198,
5940),03/03/2023,20:45:00,,,,,7.235,,,,,,-0.173,
5941),03/03/2023,21:00:00,,,,,7.363,,,,,,-0.162,
5942),03/03/2023,21:15:00,,,,,7.447,,,,,,-0.149,
5943),03/03/2023,21:30:00,,,,,7.484,,,,,,-0.134,
5944),03/03/2023,21:45:00,,,,,7.47,,,,,,-0.123,
5945),03/03/2023,22:00:00,,,,,7.417,,,,,,-0.104,
5946),03/03/2023,22:15:00,,,,,7.32,,,,,,-0.087,
5947),03/03/2023,22:30:00,,,,,7.178,,,,,,-0.076,
5948),03/03/2023,22:45:00,,,,,6.991,,,,,,-0.077,
5949),03/03/2023,23:00:00,,,,,6.773,,,,,,-0.082,
5950),03/03/2023,23:15:00,,,,,6.533M,,,,,-0.088M,,
5951),03/03/2023,23:30:00,,,,,6.268,,,,,,-0.104,
5952),03/03/2023,23:45:00,,,,,5.999,,,,,,-0.111,
5953),04/03/2023,00:00:00,,,,,5.72,,,,,,-0.121,
5954),04/03/2023,00:15:00,,,,,5.437,,,,,,-0.129,
5955),04/03/2023,00:30:00,,,,,5.158,,,,,,-0.13,
5956),04/03/2023,00:45:00,,,,,4.886,,,,,,-0.124,
5957),04/03/2023,01:00:00,,,,,4.617,,,,,,-0.117,
5958),04/03/2023,01:15:00,,,,,4.355,,,,,,-0.108,
5959),04/03/2023,01:30:00,,,,,4.099,,,,,,-0.103,
5960),04/03/2023,01:45:00,,,,,3.86,,,,,,-0.097,
5961),04/03/2023,02:00:00,,,,,3.636,,,,,,-0.095,
5962),04/03/2023,02:15:00,,,,,3.428,,,,,,-0.102,
5963),04/03/2023,02:30:00,,,,,3.229,,,,,,-0.127,
5964),04/03/2023,02:45:00,,,,,3.064,,,,,,-0.145,
5965),04/03/2023,03:00:00,,,,,2.924,,,,,,-0.167,
5966),04/03/2023,03:15:00,,,,,2.813,,,,,,-0.186,
5967),04/03/2023,03:30:00,,,,,2.738,,,,,,-0.195,
5968),04/03/2023,03:45:00,,,,,2.704,,,,,,-0.191,
5969),04/03/2023,04:00:00,,,,,2.703,,,,,,-0.181,
5970),04/03/2023,04:15:00,,,,,2.737,,,,,,-0.168,
5971),04/03/2023,04:30:00,,,,,2.798,,,,,,-0.162,
5972),04/03/2023,04:45:00,,,,,2.888,,,,,,-0.164,
5973),04/03/2023,05:00:00,,,,,3.005,,,,,,-0.177,
5974),04/03/2023,05:15:00,,,,,3.175,,,,,,-0.176,
5975),04/03/2023,05:30:00,,,,,3.379,,,,,,-0.179,
5976),04/03/2023,05:45:00,,,,,3.623,,,,,,-0.179,
5977),04/03/2023,06:00:00,,,,,3.903,,,,,,-0.175,
5978),04/03/2023,06:15:00,,,,,4.212,,,,,,-0.171,
5979),04/03/2023,06:30:00,,,,,4.543,,,,,,-0.17,
5980),04/03/2023,06:45:00,,,,,4.901M,,,,,-0.159M,,
5981),04/03/2023,07:00:00,,,,,5.254M,,,,,-0.162M,,
5982),04/03/2023,07:15:00,,,,,5.602,,,,,,-0.173,
5983),04/03/2023,07:30:00,,,,,5.942,,,,,,-0.186,
5984),04/03/2023,07:45:00,,,,,6.264,,,,,,-0.203,
5985),04/03/2023,08:00:00,,,,,6.59,,,,,,-0.196,
5986),04/03/2023,08:15:00,,,,,6.9,,,,,,-0.179,
5987),04/03/2023,08:30:00,,,,,7.174,,,,,,-0.166,
5988),04/03/2023,08:45:00,,,,,7.417,,,,,,-0.149,
5989),04/03/2023,09:00:00,,,,,7.615,,,,,,-0.137,
5990),04/03/2023,09:15:00,,,,,7.77,,,,,,-0.122,
5991),04/03/2023,09:30:00,,,,,7.882,,,,,,-0.102,
5992),04/03/2023,09:45:00,,,,,7.938,,,,,,-0.086,
5993),04/03/2023,10:00:00,,,,,7.944,,,,,,-0.066,
5994),04/03/2023,10:15:00,,,,,7.902,,,,,,-0.043,
5995),04/03/2023,10:30:00,,,,,7.811,,,,,,-0.019,
5996),04/03/2023,10:45:00,,,,,7.659,,,,,,-0.011,
5997),04/03/2023,11:00:00,,,,,7.458,,,,,,-0.013,
5998),04/03/2023,11:15:00,,,,,7.229,,,,,,-0.009,
5999),04/03/2023,11:30:00,,,,,6.971,,,,,,-0.008,
6000),04/03/2023,11:45:00,,,,,6.679,,,,,,-0.019,
6001),04/03/2023,12:00:00,,,,,6.366,,,,,,-0.036,
6002),04/03/2023,12:15:00,,,,,6.042,,,,,,-0.051,
6003),04/03/2023,12:30:00,,,,,5.713,,,,,,-0.063,
6004),04/03/2023,12:45:00,,,,,5.386,,,,,,-0.067,
6005),04/03/2023,13:00:00,,,,,5.06,,,,,,-0.068,
6006),04/03/2023,13:15:00,,,,,4.725,,,,,,-0.078,
6007),04/03/2023,13:30:00,,,,,4.403,,,,,,-0.079,
6008),04/03/2023,13:45:00,,,,,4.092,,,,,,-0.078,
6009),04/03/2023,14:00:00,,,,,3.795,,,,,,-0.078,
6010),04/03/2023,14:15:00,,,,,3.52,,,,,,-0.076,
6011),04/03/2023,14:30:00,,,,,3.257,,,,,,-0.087,
6012),04/03/2023,14:45:00,,,,,3.002,,,,,,-0.117,
6013),04/03/2023,15:00:00,,,,,2.791,,,,,,-0.131,
6014),04/03/2023,15:15:00,,,,,2.614,,,,,,-0.14,
6015),04/03/2023,15:30:00,,,,,2.47,,,,,,-0.143,
6016),04/03/2023,15:45:00,,,,,2.364,,,,,,-0.135,
6017),04/03/2023,16:00:00,,,,,2.289,,,,,,-0.123,
6018),04/03/2023,16:15:00,,,,,2.249,,,,,,-0.107,
6019),04/03/2023,16:30:00,,,,,2.251,,,,,,-0.083,
6020),04/03/2023,16:45:00,,,,,2.272,,,,,,-0.078,
6021),04/03/2023,17:00:00,,,,,2.344,,,,,,-0.064,
6022),04/03/2023,17:15:00,,,,,2.447,,,,,,-0.066,
6023),04/03/2023,17:30:00,,,,,2.59,,,,,,-0.075,
6024),04/03/2023,17:45:00,,,,,2.788,,,,,,-0.077,
6025),04/03/2023,18:00:00,,,,,3.038,,,,,,-0.073,
6026),04/03/2023,18:15:00,,,,,3.331,,,,,,-0.069,
6027),04/03/2023,18:30:00,,,,,3.665,,,,,,-0.063,
6028),04/03/2023,18:45:00,,,,,4.028,,,,,,-0.06,
6029),04/03/2023,19:00:00,,,,,4.405,,,,,,-0.07,
6030),04/03/2023,19:15:00,,,,,4.803,,,,,,-0.076,
6031),04/03/2023,19:30:00,,,,,5.216,,,,,,-0.075,
6032),04/03/2023,19:45:00,,,,,5.627,,,,,,-0.075,
6033),04/03/2023,20:00:00,,,,,6.01,,,,,,-0.093,
6034),04/03/2023,20:15:00,,,,,6.372,,,,,,-0.114,
6035),04/03/2023,20:30:00,,,,,6.729,,,,,,-0.114,
6036),04/03/2023,20:45:00,,,,,7.066,,,,,,-0.102,
6037),04/03/2023,21:00:00,,,,,7.353,,,,,,-0.102,
6038),04/03/2023,21:15:00,,,,,7.599,,,,,,-0.098,
6039),04/03/2023,21:30:00,,,,,7.796,,,,,,-0.093,
6040),04/03/2023,21:45:00,,,,,7.939,,,,,,-0.087,
6041),04/03/2023,22:00:00,,,,,8.022,,,,,,-0.082,
6042),04/03/2023,22:15:00,,,,,8.056,,,,,,-0.067,
6043),04/03/2023,22:30:00,,,,,8.031,,,,,,-0.05,
6044),04/03/2023,22:45:00,,,,,7.954,,,,,,-0.029,
6045),04/03/2023,23:00:00,,,,,7.809,,,,,,-0.024,
6046),04/03/2023,23:15:00,,,,,7.608,,,,,,-0.029,
6047),04/03/2023,23:30:00,,,,,7.374,,,,,,-0.028,
6048),04/03/2023,23:45:00,,,,,7.103,,,,,,-0.033,
6049),05/03/2023,00:00:00,,,,,6.804,,,,,,-0.041,
6050),05/03/2023,00:15:00,,,,,6.48,,,,,,-0.054,
6051),05/03/2023,00:30:00,,,,,6.146,,,,,,-0.064,
6052),05/03/2023,00:45:00,,,,,5.804,,,,,,-0.073,
6053),05/03/2023,01:00:00,,,,,5.463M,,,,,-0.074M,,
6054),05/03/2023,01:15:00,,,,,5.123M,,,,,-0.071M,,
6055),05/03/2023,01:30:00,,,,,4.786,,,,,,-0.066,
6056),05/03/2023,01:45:00,,,,,4.457,,,,,,-0.06,
6057),05/03/2023,02:00:00,,,,,4.147,,,,,,-0.046,
6058),05/03/2023,02:15:00,,,,,3.839,,,,,,-0.047,
6059),05/03/2023,02:30:00,,,,,3.565,,,,,,-0.038,
6060),05/03/2023,02:45:00,,,,,3.291,,,,,,-0.058,
6061),05/03/2023,03:00:00,,,,,3.053,,,,,,-0.073,
6062),05/03/2023,03:15:00,,,,,2.847,,,,,,-0.089,
6063),05/03/2023,03:30:00,,,,,2.678,,,,,,-0.1,
6064),05/03/2023,03:45:00,,,,,2.558,,,,,,-0.093,
6065),05/03/2023,04:00:00,,,,,2.461,,,,,,-0.092,
6066),05/03/2023,04:15:00,,,,,2.397,,,,,,-0.088,
6067),05/03/2023,04:30:00,,,,,2.373,,,,,,-0.075,
6068),05/03/2023,04:45:00,,,,,2.384,,,,,,-0.061,
6069),05/03/2023,05:00:00,,,,,2.433,,,,,,-0.047,
6070),05/03/2023,05:15:00,,,,,2.515,,,,,,-0.044,
6071),05/03/2023,05:30:00,,,,,2.644,,,,,,-0.039,
6072),05/03/2023,05:45:00,,,,,2.819,,,,,,-0.037,
6073),05/03/2023,06:00:00,,,,,3.042,,,,,,-0.033,
6074),05/03/2023,06:15:00,,,,,3.312,,,,,,-0.028,
6075),05/03/2023,06:30:00,,,,,3.625M,,,,,-0.022M,,
6076),05/03/2023,06:45:00,,,,,3.973M,,,,,-0.019M,,
6077),05/03/2023,07:00:00,,,,,4.350M,,,,,-0.016M,,
6078),05/03/2023,07:15:00,,,,,4.757M,,,,,-0.008M,,
6079),05/03/2023,07:30:00,,,,,5.182M,,,,,,0.003M,
6080),05/03/2023,07:45:00,,,,,5.596M,,,,,-0.005M,,
6081),05/03/2023,08:00:00,,,,,6.011M,,,,,-0.009M,,
6082),05/03/2023,08:15:00,,,,,6.391M,,,,,-0.038M,,
6083),05/03/2023,08:30:00,,,,,6.784M,,,,,-0.036M,,
6084),05/03/2023,08:45:00,,,,,7.163M,,,,,-0.022M,,
6085),05/03/2023,09:00:00,,,,,7.498M,,,,,-0.020M,,
6086),05/03/2023,09:15:00,,,,,7.789M,,,,,-0.024M,,
6087),05/03/2023,09:30:00,,,,,8.04,,,,,,-0.023,
6088),05/03/2023,09:45:00,,,,,8.236,,,,,,-0.026,
6089),05/03/2023,10:00:00,,,,,8.383,,,,,,-0.021,
6090),05/03/2023,10:15:00,,,,,8.476,,,,,,-0.01,
6091),05/03/2023,10:30:00,,,,,8.503,,,,,,-0.001,
6092),05/03/2023,10:45:00,,,,,8.47,,,,,,,
6093),05/03/2023,11:00:00,,,,,8.377,,,,,,,
6094),05/03/2023,11:15:00,,,,,8.225,,,,,,,
6095),05/03/2023,11:30:00,,,,,8.025,,,,,,,
6096),05/03/2023,11:45:00,,,,,7.773,,,,,,,
6097),05/03/2023,12:00:00,,,,,7.488,,,,,,,
6098),05/03/2023,12:15:00,,,,,7.162,,,,,,,
6099),05/03/2023,12:30:00,,,,,6.814,,,,,,,
6100),05/03/2023,12:45:00,,,,,6.449,,,,,,,
6101),05/03/2023,13:00:00,,,,,6.072,,,,,,,
6102),05/03/2023,13:15:00,,,,,5.7,,,,,,,
6103),05/03/2023,13:30:00,,,,,5.321M,,,,,,0.040M,
6104),05/03/2023,13:45:00,,,,,4.939M,,,,,,0.039M,
6105),05/03/2023,14:00:00,,,,,4.566,,,,,,,
6106),05/03/2023,14:15:00,,,,,4.211,,,,,,,
6107),05/03/2023,14:30:00,,,,,3.859,,,,,,,
6108),05/03/2023,14:45:00,,,,,3.523,,,,,,,
6109),05/03/2023,15:00:00,,,,,3.199,,,,,,,
6110),05/03/2023,15:15:00,,,,,2.911,,,,,,-0.016,
6111),05/03/2023,15:30:00,,,,,2.67,,,,,,-0.025,
6112),05/03/2023,15:45:00,,,,,2.453,,,,,,-0.041,
6113),05/03/2023,16:00:00,,,,,2.276,,,,,,-0.048,
6114),05/03/2023,16:15:00,,,,,2.15,,,,,,-0.032,
6115),05/03/2023,16:30:00,,,,,2.052,,,,,,-0.018,
6116),05/03/2023,16:45:00,,,,,1.975,,,,,,-0.013,
6117),05/03/2023,17:00:00,,,,,1.951,,,,,,,
6118),05/03/2023,17:15:00,,,,,1.969,,,,,,,
