system:index,cloudiness,scene_id,timestamp,.geo,datetime,formatted_datetime
20220127T113309_20220127T113435_T30UWF,44.136709,20220127T113309_20220127T113435_T30UWF,1643283356724.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-01-27 11:35:56.724,2022 01 27 11 35 56
20220129T112321_20220129T112322_T30UVE,32.514468,20220129T112321_20220129T112322_T30UVE,1643455584961.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-01-29 11:26:24.961,2022 01 29 11 26 24
20220129T112321_20220129T112322_T30UVF,61.761981,20220129T112321_20220129T112322_T30UVF,1643455570648.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-01-29 11:26:10.648,2022 01 29 11 26 10
20220129T112321_20220129T112322_T30UWE,41.054234,20220129T112321_20220129T112322_T30UWE,1643455580914.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-01-29 11:26:20.914,2022 01 29 11 26 20
20220129T112321_20220129T112322_T30UWF,39.134559,20220129T112321_20220129T112322_T30UWF,1643455566493.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-01-29 11:26:06.493,2022 01 29 11 26 06
20220201T113321_20220201T113318_T30UVE,29.204628,20220201T113321_20220201T113318_T30UVE,1643715381876.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-01 11:36:21.876,2022 02 01 11 36 21
20220201T113321_20220201T113318_T30UVF,72.348469,20220201T113321_20220201T113318_T30UVF,1643715367772.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-01 11:36:07.772,2022 02 01 11 36 07
20220201T113321_20220201T113318_T30UWE,59.409618,20220201T113321_20220201T113318_T30UWE,1643715376702.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-01 11:36:16.702,2022 02 01 11 36 16
20220201T113321_20220201T113318_T30UWF,86.626142,20220201T113321_20220201T113318_T30UWF,1643715362937.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-01 11:36:02.937,2022 02 01 11 36 02
20220203T112159_20220203T112417_T30UVE,79.244894,20220203T112159_20220203T112417_T30UVE,1643887579173.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-03 11:26:19.173,2022 02 03 11 26 19
20220203T112159_20220203T112417_T30UVF,76.4139,20220203T112159_20220203T112417_T30UVF,1643887564869.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-03 11:26:04.869,2022 02 03 11 26 04
20220203T112159_20220203T112417_T30UWE,93.886149,20220203T112159_20220203T112417_T30UWE,1643887575132.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-03 11:26:15.132,2022 02 03 11 26 15
20220203T112159_20220203T112417_T30UWF,97.698963,20220203T112159_20220203T112417_T30UWF,1643887560716.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-03 11:26:00.716,2022 02 03 11 26 00
20220206T113319_20220206T113313_T30UVE,68.870836,20220206T113319_20220206T113313_T30UVE,1644147376239.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-06 11:36:16.239,2022 02 06 11 36 16
20220206T113319_20220206T113313_T30UVF,62.647563,20220206T113319_20220206T113313_T30UVF,1644147362128.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-06 11:36:02.128,2022 02 06 11 36 02
20220206T113319_20220206T113313_T30UWE,66.823649,20220206T113319_20220206T113313_T30UWE,1644147371075.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-06 11:36:11.075,2022 02 06 11 36 11
20220206T113319_20220206T113313_T30UWF,94.681126,20220206T113319_20220206T113313_T30UWF,1644147357295.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-06 11:35:57.295,2022 02 06 11 35 57
20220208T112231_20220208T112225_T30UVE,93.708402,20220208T112231_20220208T112225_T30UVE,1644319584100.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-08 11:26:24.100,2022 02 08 11 26 24
20220208T112231_20220208T112225_T30UVF,82.704973,20220208T112231_20220208T112225_T30UVF,1644319569796.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-08 11:26:09.796,2022 02 08 11 26 09
20220208T112231_20220208T112225_T30UWE,87.826347,20220208T112231_20220208T112225_T30UWE,1644319580057.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-08 11:26:20.057,2022 02 08 11 26 20
20220208T112231_20220208T112225_T30UWF,94.480735,20220208T112231_20220208T112225_T30UWF,1644319565639.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-08 11:26:05.639,2022 02 08 11 26 05
20220211T113321_20220211T113318_T30UVE,99.999756,20220211T113321_20220211T113318_T30UVE,1644579381056.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-11 11:36:21.056,2022 02 11 11 36 21
20220211T113321_20220211T113318_T30UVF,99.60351,20220211T113321_20220211T113318_T30UVF,1644579366945.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-11 11:36:06.945,2022 02 11 11 36 06
20220211T113321_20220211T113318_T30UWE,99.998218,20220211T113321_20220211T113318_T30UWE,1644579375916.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-11 11:36:15.916,2022 02 11 11 36 15
20220211T113321_20220211T113318_T30UWF,99.916506,20220211T113321_20220211T113318_T30UWF,1644579362101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-11 11:36:02.101,2022 02 11 11 36 02
20220213T112109_20220213T112244_T30UVE,100.0,20220213T112109_20220213T112244_T30UVE,1644751578852.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-13 11:26:18.852,2022 02 13 11 26 18
20220213T112109_20220213T112244_T30UVF,99.999839,20220213T112109_20220213T112244_T30UVF,1644751564546.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-13 11:26:04.546,2022 02 13 11 26 04
20220213T112109_20220213T112244_T30UWE,100.0,20220213T112109_20220213T112244_T30UWE,1644751574809.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-13 11:26:14.809,2022 02 13 11 26 14
20220213T112109_20220213T112244_T30UWF,100.0,20220213T112109_20220213T112244_T30UWF,1644751560393.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-13 11:26:00.393,2022 02 13 11 26 00
20220216T113309_20220216T113312_T30UVE,100.0,20220216T113309_20220216T113312_T30UVE,1645011375512.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-16 11:36:15.512,2022 02 16 11 36 15
20220216T113309_20220216T113312_T30UVF,99.865389,20220216T113309_20220216T113312_T30UVF,1645011361400.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-16 11:36:01.400,2022 02 16 11 36 01
20220216T113309_20220216T113312_T30UWE,100.0,20220216T113309_20220216T113312_T30UWE,1645011370345.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-16 11:36:10.345,2022 02 16 11 36 10
20220216T113309_20220216T113312_T30UWF,99.589956,20220216T113309_20220216T113312_T30UWF,1645011356567.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-16 11:35:56.567,2022 02 16 11 35 56
20220218T112121_20220218T112124_T30UVE,82.436585,20220218T112121_20220218T112124_T30UVE,1645183586130.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-18 11:26:26.130,2022 02 18 11 26 26
20220218T112121_20220218T112124_T30UVF,71.552283,20220218T112121_20220218T112124_T30UVF,1645183571818.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-18 11:26:11.818,2022 02 18 11 26 11
20220218T112121_20220218T112124_T30UWE,99.442929,20220218T112121_20220218T112124_T30UWE,1645183582081.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-18 11:26:22.081,2022 02 18 11 26 22
20220218T112121_20220218T112124_T30UWF,95.776093,20220218T112121_20220218T112124_T30UWF,1645183567663.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-18 11:26:07.663,2022 02 18 11 26 07
20220221T113321_20220221T113320_T30UVE,64.69748,20220221T113321_20220221T113320_T30UVE,1645443383837.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-21 11:36:23.837,2022 02 21 11 36 23
20220221T113321_20220221T113320_T30UVF,53.731972,20220221T113321_20220221T113320_T30UVF,1645443369732.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-21 11:36:09.732,2022 02 21 11 36 09
20220221T113321_20220221T113320_T30UWE,97.14734,20220221T113321_20220221T113320_T30UWE,1645443378665.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-21 11:36:18.665,2022 02 21 11 36 18
20220221T113321_20220221T113320_T30UWF,54.468971,20220221T113321_20220221T113320_T30UWF,1645443364895.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-21 11:36:04.895,2022 02 21 11 36 04
20220223T112109_20220223T112108_T30UVE,80.383247,20220223T112109_20220223T112108_T30UVE,1645615580052.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-23 11:26:20.052,2022 02 23 11 26 20
20220223T112109_20220223T112108_T30UVF,99.520278,20220223T112109_20220223T112108_T30UVF,1645615565740.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-23 11:26:05.740,2022 02 23 11 26 05
20220223T112109_20220223T112108_T30UWE,84.511417,20220223T112109_20220223T112108_T30UWE,1645615576004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-23 11:26:16.004,2022 02 23 11 26 16
20220223T112109_20220223T112108_T30UWF,87.635648,20220223T112109_20220223T112108_T30UWF,1645615561590.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-23 11:26:01.590,2022 02 23 11 26 01
20220226T113319_20220226T113328_T30UVE,90.462726,20220226T113319_20220226T113328_T30UVE,1645875377848.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-26 11:36:17.848,2022 02 26 11 36 17
20220226T113319_20220226T113328_T30UVF,97.539002,20220226T113319_20220226T113328_T30UVF,1645875363732.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-26 11:36:03.732,2022 02 26 11 36 03
20220226T113319_20220226T113328_T30UWE,98.966634,20220226T113319_20220226T113328_T30UWE,1645875372707.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-26 11:36:12.707,2022 02 26 11 36 12
20220226T113319_20220226T113328_T30UWF,99.921036,20220226T113319_20220226T113328_T30UWF,1645875358896.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-26 11:35:58.896,2022 02 26 11 35 58
20220228T112121_20220228T112450_T30UVE,99.783999,20220228T112121_20220228T112450_T30UVE,1646047588100.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-28 11:26:28.100,2022 02 28 11 26 28
20220228T112121_20220228T112450_T30UVF,99.803442,20220228T112121_20220228T112450_T30UVF,1646047573793.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-28 11:26:13.793,2022 02 28 11 26 13
20220228T112121_20220228T112450_T30UWE,99.61006,20220228T112121_20220228T112450_T30UWE,1646047584053.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-28 11:26:24.053,2022 02 28 11 26 24
20220228T112121_20220228T112450_T30UWF,97.558773,20220228T112121_20220228T112450_T30UWF,1646047569634.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-02-28 11:26:09.634,2022 02 28 11 26 09
20220303T113321_20220303T113452_T30UVE,99.846929,20220303T113321_20220303T113452_T30UVE,1646307385503.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-03 11:36:25.503,2022 03 03 11 36 25
20220303T113321_20220303T113452_T30UVF,99.872428,20220303T113321_20220303T113452_T30UVF,1646307371401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-03 11:36:11.401,2022 03 03 11 36 11
20220303T113321_20220303T113452_T30UWE,99.99575,20220303T113321_20220303T113452_T30UWE,1646307380315.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-03 11:36:20.315,2022 03 03 11 36 20
20220303T113321_20220303T113452_T30UWF,99.999529,20220303T113321_20220303T113452_T30UWF,1646307366565.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-03 11:36:06.565,2022 03 03 11 36 06
20220305T112109_20220305T112111_T30UVE,1.318796,20220305T112109_20220305T112111_T30UVE,1646479582220.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-05 11:26:22.220,2022 03 05 11 26 22
20220305T112109_20220305T112111_T30UVF,3.044771,20220305T112109_20220305T112111_T30UVF,1646479567910.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-05 11:26:07.910,2022 03 05 11 26 07
20220305T112109_20220305T112111_T30UWE,32.787678,20220305T112109_20220305T112111_T30UWE,1646479578175.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-05 11:26:18.175,2022 03 05 11 26 18
20220305T112109_20220305T112111_T30UWF,32.079315,20220305T112109_20220305T112111_T30UWF,1646479563755.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-05 11:26:03.755,2022 03 05 11 26 03
20220308T113319_20220308T113316_T30UVE,11.266866,20220308T113319_20220308T113316_T30UVE,1646739379615.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-08 11:36:19.615,2022 03 08 11 36 19
20220308T113319_20220308T113316_T30UVF,20.797747,20220308T113319_20220308T113316_T30UVF,1646739365515.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-08 11:36:05.515,2022 03 08 11 36 05
20220308T113319_20220308T113316_T30UWE,5.086338,20220308T113319_20220308T113316_T30UWE,1646739374436.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-08 11:36:14.436,2022 03 08 11 36 14
20220308T113319_20220308T113316_T30UWF,2.085621,20220308T113319_20220308T113316_T30UWF,1646739360685.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-08 11:36:00.685,2022 03 08 11 36 00
20220310T112121_20220310T112451_T30UVE,94.978881,20220310T112121_20220310T112451_T30UVE,1646911588918.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-10 11:26:28.918,2022 03 10 11 26 28
20220310T112121_20220310T112451_T30UVF,99.046534,20220310T112121_20220310T112451_T30UVF,1646911574627.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-10 11:26:14.627,2022 03 10 11 26 14
20220310T112121_20220310T112451_T30UWE,98.086601,20220310T112121_20220310T112451_T30UWE,1646911584875.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-10 11:26:24.875,2022 03 10 11 26 24
20220310T112121_20220310T112451_T30UWF,72.447735,20220310T112121_20220310T112451_T30UWF,1646911570462.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-10 11:26:10.462,2022 03 10 11 26 10
20220313T113321_20220313T113453_T30UVE,79.185694,20220313T113321_20220313T113453_T30UVE,1647171385908.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-13 11:36:25.908,2022 03 13 11 36 25
20220313T113321_20220313T113453_T30UVF,61.693633,20220313T113321_20220313T113453_T30UVF,1647171371804.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-13 11:36:11.804,2022 03 13 11 36 11
20220313T113321_20220313T113453_T30UWE,100.0,20220313T113321_20220313T113453_T30UWE,1647171380714.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-13 11:36:20.714,2022 03 13 11 36 20
20220313T113321_20220313T113453_T30UWF,99.962336,20220313T113321_20220313T113453_T30UWF,1647171366969.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-13 11:36:06.969,2022 03 13 11 36 06
20220315T112109_20220315T112111_T30UVE,99.998909,20220315T112109_20220315T112111_T30UVE,1647343583010.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-15 11:26:23.010,2022 03 15 11 26 23
20220315T112109_20220315T112111_T30UVF,99.998575,20220315T112109_20220315T112111_T30UVF,1647343568704.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-15 11:26:08.704,2022 03 15 11 26 08
20220315T112109_20220315T112111_T30UWE,91.336924,20220315T112109_20220315T112111_T30UWE,1647343578967.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-15 11:26:18.967,2022 03 15 11 26 18
20220315T112109_20220315T112111_T30UWF,72.091168,20220315T112109_20220315T112111_T30UWF,1647343564547.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-15 11:26:04.547,2022 03 15 11 26 04
20220318T113319_20220318T113316_T30UVE,5.810676,20220318T113319_20220318T113316_T30UVE,1647603379963.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-18 11:36:19.963,2022 03 18 11 36 19
20220318T113319_20220318T113316_T30UVF,12.980777,20220318T113319_20220318T113316_T30UVF,1647603365859.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-18 11:36:05.859,2022 03 18 11 36 05
20220318T113319_20220318T113316_T30UWE,0.424396,20220318T113319_20220318T113316_T30UWE,1647603374785.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-18 11:36:14.785,2022 03 18 11 36 14
20220318T113319_20220318T113316_T30UWF,0.208469,20220318T113319_20220318T113316_T30UWF,1647603361028.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-18 11:36:01.028,2022 03 18 11 36 01
20220320T112121_20220320T112450_T30UVE,3.574952,20220320T112121_20220320T112450_T30UVE,1647775588283.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-20 11:26:28.283,2022 03 20 11 26 28
20220320T112121_20220320T112450_T30UVF,5.6705,20220320T112121_20220320T112450_T30UVF,1647775573979.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-20 11:26:13.979,2022 03 20 11 26 13
20220320T112121_20220320T112450_T30UWE,28.618094,20220320T112121_20220320T112450_T30UWE,1647775584238.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-20 11:26:24.238,2022 03 20 11 26 24
20220320T112121_20220320T112450_T30UWF,19.021861,20220320T112121_20220320T112450_T30UWF,1647775569818.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-20 11:26:09.818,2022 03 20 11 26 09
20220323T113321_20220323T113321_T30UVE,1.080331,20220323T113321_20220323T113321_T30UVE,1648035384820.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-23 11:36:24.820,2022 03 23 11 36 24
20220323T113321_20220323T113321_T30UVF,5.562085,20220323T113321_20220323T113321_T30UVF,1648035370727.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2022-03-23 11:36:10.727,2022 03 23 11 36 10
