system:index,cloudiness,scene_id,timestamp,.geo,datetime,formatted_datetime
20210305T112111_20210305T112449_T30UVF,99.675048,20210305T112111_20210305T112449_T30UVF,1614943570403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-05 11:26:10.403,2021 03 05 11 26 10
20210305T112111_20210305T112449_T30UWE,96.192779,20210305T112111_20210305T112449_T30UWE,1614943580656.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-05 11:26:20.656,2021 03 05 11 26 20
20210305T112111_20210305T112449_T30UWF,94.460654,20210305T112111_20210305T112449_T30UWF,1614943566238.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-05 11:26:06.238,2021 03 05 11 26 06
20210308T113321_20210308T113449_T30UVE,91.46759,20210308T113321_20210308T113449_T30UVE,1615203381644.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-08 11:36:21.644,2021 03 08 11 36 21
20210308T113321_20210308T113449_T30UVF,84.240226,20210308T113321_20210308T113449_T30UVF,1615203367534.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-08 11:36:07.534,2021 03 08 11 36 07
20210308T113321_20210308T113449_T30UWE,87.268134,20210308T113321_20210308T113449_T30UWE,1615203376458.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-08 11:36:16.458,2021 03 08 11 36 16
20210308T113321_20210308T113449_T30UWF,74.694735,20210308T113321_20210308T113449_T30UWF,1615203362699.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-08 11:36:02.699,2021 03 08 11 36 02
20210310T112119_20210310T112113_T30UVE,99.999997,20210310T112119_20210310T112113_T30UVE,1615375584174.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-10 11:26:24.174,2021 03 10 11 26 24
20210310T112119_20210310T112113_T30UVF,99.20177,20210310T112119_20210310T112113_T30UVF,1615375569865.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-10 11:26:09.865,2021 03 10 11 26 09
20210310T112119_20210310T112113_T30UWE,99.999997,20210310T112119_20210310T112113_T30UWE,1615375580130.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-10 11:26:20.130,2021 03 10 11 26 20
20210310T112119_20210310T112113_T30UWF,99.246388,20210310T112119_20210310T112113_T30UWF,1615375565711.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-10 11:26:05.711,2021 03 10 11 26 05
20210313T113319_20210313T113318_T30UVE,69.259329,20210313T113319_20210313T113318_T30UVE,1615635381232.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-13 11:36:21.232,2021 03 13 11 36 21
20210313T113319_20210313T113318_T30UVF,69.739492,20210313T113319_20210313T113318_T30UVF,1615635367129.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-13 11:36:07.129,2021 03 13 11 36 07
20210313T113319_20210313T113318_T30UWE,55.108885,20210313T113319_20210313T113318_T30UWE,1615635376058.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-13 11:36:16.058,2021 03 13 11 36 16
20210313T113319_20210313T113318_T30UWF,54.718982,20210313T113319_20210313T113318_T30UWF,1615635362297.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-13 11:36:02.297,2021 03 13 11 36 02
20210315T112111_20210315T112446_T30UVE,46.34856,20210315T112111_20210315T112446_T30UVE,1615807584264.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-15 11:26:24.264,2021 03 15 11 26 24
20210315T112111_20210315T112446_T30UVF,70.58817,20210315T112111_20210315T112446_T30UVF,1615807569961.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-15 11:26:09.961,2021 03 15 11 26 09
20210315T112111_20210315T112446_T30UWE,71.547416,20210315T112111_20210315T112446_T30UWE,1615807580218.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-15 11:26:20.218,2021 03 15 11 26 20
20210315T112111_20210315T112446_T30UWF,49.842633,20210315T112111_20210315T112446_T30UWF,1615807565801.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-15 11:26:05.801,2021 03 15 11 26 05
20210318T113321_20210318T113448_T30UVE,99.062882,20210318T113321_20210318T113448_T30UVE,1616067380995.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-18 11:36:20.995,2021 03 18 11 36 20
20210318T113321_20210318T113448_T30UVF,67.348544,20210318T113321_20210318T113448_T30UVF,1616067366898.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-18 11:36:06.898,2021 03 18 11 36 06
20210318T113321_20210318T113448_T30UWE,98.115288,20210318T113321_20210318T113448_T30UWE,1616067375801.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-18 11:36:15.801,2021 03 18 11 36 15
20210318T113321_20210318T113448_T30UWF,87.604704,20210318T113321_20210318T113448_T30UWF,1616067362066.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-18 11:36:02.066,2021 03 18 11 36 02
20210320T112109_20210320T112112_T30UVE,99.195072,20210320T112109_20210320T112112_T30UVE,1616239584046.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-20 11:26:24.046,2021 03 20 11 26 24
20210320T112109_20210320T112112_T30UVF,92.680395,20210320T112109_20210320T112112_T30UVF,1616239569744.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-20 11:26:09.744,2021 03 20 11 26 09
20210320T112109_20210320T112112_T30UWE,87.171399,20210320T112109_20210320T112112_T30UWE,1616239580004.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-20 11:26:20.004,2021 03 20 11 26 20
20210320T112109_20210320T112112_T30UWF,41.911791,20210320T112109_20210320T112112_T30UWF,1616239565588.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-20 11:26:05.588,2021 03 20 11 26 05
20210323T113319_20210323T113317_T30UVE,99.737283,20210323T113319_20210323T113317_T30UVE,1616499380896.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-23 11:36:20.896,2021 03 23 11 36 20
20210323T113319_20210323T113317_T30UVF,99.297604,20210323T113319_20210323T113317_T30UVF,1616499366789.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2021-03-23 11:36:06.789,2021 03 23 11 36 06
