system:index,cloudiness,scene_id,timestamp,.geo,datetime,formatted_datetime
20230201T113319_20230201T113315_T30UVE,99.27386,20230201T113319_20230201T113315_T30UVE,1675251378843.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-01 11:36:18.843,2023 02 01 11 36 18
20230201T113319_20230201T113315_T30UVF,94.684464,20230201T113319_20230201T113315_T30UVF,1675251364725.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-01 11:36:04.725,2023 02 01 11 36 04
20230201T113319_20230201T113315_T30UWE,99.354267,20230201T113319_20230201T113315_T30UWE,1675251373715.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-01 11:36:13.715,2023 02 01 11 36 13
20230201T113319_20230201T113315_T30UWF,73.03924,20230201T113319_20230201T113315_T30UWF,1675251359885.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-01 11:35:59.885,2023 02 01 11 35 59
20230203T112301_20230203T112256_T30UVE,100.0,20230203T112301_20230203T112256_T30UVE,1675423583630.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-03 11:26:23.630,2023 02 03 11 26 23
20230203T112301_20230203T112256_T30UVF,100.0,20230203T112301_20230203T112256_T30UVF,1675423569323.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-03 11:26:09.323,2023 02 03 11 26 09
20230203T112301_20230203T112256_T30UWE,99.999285,20230203T112301_20230203T112256_T30UWE,1675423579584.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-03 11:26:19.584,2023 02 03 11 26 19
20230203T112301_20230203T112256_T30UWF,99.999946,20230203T112301_20230203T112256_T30UWF,1675423565164.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-03 11:26:05.164,2023 02 03 11 26 05
20230206T113321_20230206T113317_T30UVE,58.745474,20230206T113321_20230206T113317_T30UVE,1675683380803.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-06 11:36:20.803,2023 02 06 11 36 20
20230206T113321_20230206T113317_T30UVF,85.554737,20230206T113321_20230206T113317_T30UVF,1675683366699.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-06 11:36:06.699,2023 02 06 11 36 06
20230206T113321_20230206T113317_T30UWE,72.201622,20230206T113321_20230206T113317_T30UWE,1675683375617.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-06 11:36:15.617,2023 02 06 11 36 15
20230206T113321_20230206T113317_T30UWF,77.240169,20230206T113321_20230206T113317_T30UWF,1675683361865.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-06 11:36:01.865,2023 02 06 11 36 01
20230208T112129_20230208T112129_T30UVE,98.934829,20230208T112129_20230208T112129_T30UVE,1675855583131.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-08 11:26:23.131,2023 02 08 11 26 23
20230208T112129_20230208T112129_T30UVF,99.818629,20230208T112129_20230208T112129_T30UVF,1675855568828.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-08 11:26:08.828,2023 02 08 11 26 08
20230208T112129_20230208T112129_T30UWE,99.999803,20230208T112129_20230208T112129_T30UWE,1675855579091.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-08 11:26:19.091,2023 02 08 11 26 19
20230208T112129_20230208T112129_T30UWF,99.83198,20230208T112129_20230208T112129_T30UWF,1675855564673.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-08 11:26:04.673,2023 02 08 11 26 04
20230211T113319_20230211T113317_T30UVE,95.808566,20230211T113319_20230211T113317_T30UVE,1676115380426.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-11 11:36:20.426,2023 02 11 11 36 20
20230211T113319_20230211T113317_T30UVF,84.011573,20230211T113319_20230211T113317_T30UVF,1676115366322.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-11 11:36:06.322,2023 02 11 11 36 06
20230211T113319_20230211T113317_T30UWE,97.555661,20230211T113319_20230211T113317_T30UWE,1676115375250.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-11 11:36:15.250,2023 02 11 11 36 15
20230211T113319_20230211T113317_T30UWF,86.743832,20230211T113319_20230211T113317_T30UWF,1676115361492.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-11 11:36:01.492,2023 02 11 11 36 01
20230213T112151_20230213T112154_T30UVE,12.394844,20230213T112151_20230213T112154_T30UVE,1676287582619.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2023-02-13 11:26:22.619,2023 02 13 11 26 22
