system:index,cloudiness,scene_id,timestamp,.geo,datetime,formatted_datetime
20190108T113441_20190108T113440_T30UWF,5.713704,20190108T113441_20190108T113440_T30UWF,1546947358000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-08 11:35:58.000,2019 01 08 11 35 58
20190110T112439_20190110T112436_T30UVE,87.326506,20190110T112439_20190110T112436_T30UVE,1547119583000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-10 11:26:23.000,2019 01 10 11 26 23
20190110T112439_20190110T112436_T30UVF,95.798438,20190110T112439_20190110T112436_T30UVF,1547119569000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-10 11:26:09.000,2019 01 10 11 26 09
20190110T112439_20190110T112436_T30UWE,95.152649,20190110T112439_20190110T112436_T30UWE,1547119579000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-10 11:26:19.000,2019 01 10 11 26 19
20190110T112439_20190110T112436_T30UWF,98.225187,20190110T112439_20190110T112436_T30UWF,1547119565000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-10 11:26:05.000,2019 01 10 11 26 05
20190113T113429_20190113T113432_T30UVE,64.92691,20190113T113429_20190113T113432_T30UVE,1547379381000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-13 11:36:21.000,2019 01 13 11 36 21
20190113T113429_20190113T113432_T30UVF,43.261747,20190113T113429_20190113T113432_T30UVF,1547379367000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-13 11:36:07.000,2019 01 13 11 36 07
20190113T113429_20190113T113432_T30UWE,66.146224,20190113T113429_20190113T113432_T30UWE,1547379375000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-13 11:36:15.000,2019 01 13 11 36 15
20190113T113429_20190113T113432_T30UWF,57.106272,20190113T113429_20190113T113432_T30UWF,1547379362000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-13 11:36:02.000,2019 01 13 11 36 02
20190115T112421_20190115T112439_T30UVE,93.84375,20190115T112421_20190115T112439_T30UVE,1547551580000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-15 11:26:20.000,2019 01 15 11 26 20
20190115T112421_20190115T112439_T30UVF,94.543363,20190115T112421_20190115T112439_T30UVF,1547551566000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-15 11:26:06.000,2019 01 15 11 26 06
20190115T112421_20190115T112439_T30UWE,78.405669,20190115T112421_20190115T112439_T30UWE,1547551576000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-15 11:26:16.000,2019 01 15 11 26 16
20190115T112421_20190115T112439_T30UWF,81.133795,20190115T112421_20190115T112439_T30UWF,1547551562000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-15 11:26:02.000,2019 01 15 11 26 02
20190118T113411_20190118T113437_T30UVE,89.710781,20190118T113411_20190118T113437_T30UVE,1547811378000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-18 11:36:18.000,2019 01 18 11 36 18
20190118T113411_20190118T113437_T30UVF,94.15819,20190118T113411_20190118T113437_T30UVF,1547811364000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-18 11:36:04.000,2019 01 18 11 36 04
20190118T113411_20190118T113437_T30UWE,95.854819,20190118T113411_20190118T113437_T30UWE,1547811372000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-18 11:36:12.000,2019 01 18 11 36 12
20190118T113411_20190118T113437_T30UWF,73.381956,20190118T113411_20190118T113437_T30UWF,1547811359000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-18 11:35:59.000,2019 01 18 11 35 59
20190120T112409_20190120T112403_T30UVE,73.393467,20190120T112409_20190120T112403_T30UVE,1547983584000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-20 11:26:24.000,2019 01 20 11 26 24
20190120T112409_20190120T112403_T30UVF,68.507404,20190120T112409_20190120T112403_T30UVF,1547983570000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-20 11:26:10.000,2019 01 20 11 26 10
20190120T112409_20190120T112403_T30UWE,73.867049,20190120T112409_20190120T112403_T30UWE,1547983580000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-20 11:26:20.000,2019 01 20 11 26 20
20190120T112409_20190120T112403_T30UWF,45.423342,20190120T112409_20190120T112403_T30UWF,1547983566000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-20 11:26:06.000,2019 01 20 11 26 06
20190123T113359_20190123T113355_T30UVE,44.108838,20190123T113359_20190123T113355_T30UVE,1548243381000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-23 11:36:21.000,2019 01 23 11 36 21
20190123T113359_20190123T113355_T30UVF,19.759925,20190123T113359_20190123T113355_T30UVF,1548243367000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-23 11:36:07.000,2019 01 23 11 36 07
20190123T113359_20190123T113355_T30UWE,19.306559,20190123T113359_20190123T113355_T30UWE,1548243376000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-23 11:36:16.000,2019 01 23 11 36 16
20190123T113359_20190123T113355_T30UWF,26.053096,20190123T113359_20190123T113355_T30UWF,1548243362000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-23 11:36:02.000,2019 01 23 11 36 02
20190125T112341_20190125T112338_T30UVE,68.591873,20190125T112341_20190125T112338_T30UVE,1548415581000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-25 11:26:21.000,2019 01 25 11 26 21
20190125T112341_20190125T112338_T30UVF,85.179503,20190125T112341_20190125T112338_T30UVF,1548415567000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-25 11:26:07.000,2019 01 25 11 26 07
20190125T112341_20190125T112338_T30UWE,85.741987,20190125T112341_20190125T112338_T30UWE,1548415577000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-25 11:26:17.000,2019 01 25 11 26 17
20190125T112341_20190125T112338_T30UWF,99.060921,20190125T112341_20190125T112338_T30UWF,1548415563000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-25 11:26:03.000,2019 01 25 11 26 03
20190128T113331_20190128T113557_T30UVE,23.972876,20190128T113331_20190128T113557_T30UVE,1548675378000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-28 11:36:18.000,2019 01 28 11 36 18
20190128T113331_20190128T113557_T30UVF,1.877995,20190128T113331_20190128T113557_T30UVF,1548675366000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-28 11:36:06.000,2019 01 28 11 36 06
20190128T113331_20190128T113557_T30UWE,0.877093,20190128T113331_20190128T113557_T30UWE,1548675373000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-28 11:36:13.000,2019 01 28 11 36 13
20190128T113331_20190128T113557_T30UWF,2.870043,20190128T113331_20190128T113557_T30UWF,1548675364000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-28 11:36:04.000,2019 01 28 11 36 04
20190130T112319_20190130T112319_T30UVE,53.127363,20190130T112319_20190130T112319_T30UVE,1548847585000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-30 11:26:25.000,2019 01 30 11 26 25
20190130T112319_20190130T112319_T30UVF,39.833314,20190130T112319_20190130T112319_T30UVF,1548847570000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-30 11:26:10.000,2019 01 30 11 26 10
20190130T112319_20190130T112319_T30UWE,56.085496,20190130T112319_20190130T112319_T30UWE,1548847581000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-30 11:26:21.000,2019 01 30 11 26 21
20190130T112319_20190130T112319_T30UWF,37.087116,20190130T112319_20190130T112319_T30UWF,1548847566000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-01-30 11:26:06.000,2019 01 30 11 26 06
20190202T113319_20190202T113540_T30UVE,29.249823,20190202T113319_20190202T113540_T30UVE,1549107382000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-02 11:36:22.000,2019 02 02 11 36 22
20190202T113319_20190202T113540_T30UVF,14.011566,20190202T113319_20190202T113540_T30UVF,1549107368000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-02 11:36:08.000,2019 02 02 11 36 08
20190202T113319_20190202T113540_T30UWE,21.544329,20190202T113319_20190202T113540_T30UWE,1549107377000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-02 11:36:17.000,2019 02 02 11 36 17
20190202T113319_20190202T113540_T30UWF,29.95357,20190202T113319_20190202T113540_T30UWF,1549107363000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-02 11:36:03.000,2019 02 02 11 36 03
20190204T112251_20190204T112334_T30UVE,10.88195,20190204T112251_20190204T112334_T30UVE,1549279581000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-04 11:26:21.000,2019 02 04 11 26 21
20190204T112251_20190204T112334_T30UVF,24.415325,20190204T112251_20190204T112334_T30UVF,1549279567000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-04 11:26:07.000,2019 02 04 11 26 07
20190204T112251_20190204T112334_T30UWE,25.997277,20190204T112251_20190204T112334_T30UWE,1549279577000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-04 11:26:17.000,2019 02 04 11 26 17
20190204T112251_20190204T112334_T30UWF,11.631929,20190204T112251_20190204T112334_T30UWF,1549279563000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-04 11:26:03.000,2019 02 04 11 26 03
20190207T113321_20190207T113316_T30UVE,31.005458,20190207T113321_20190207T113316_T30UVE,1549539378000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-07 11:36:18.000,2019 02 07 11 36 18
20190207T113321_20190207T113316_T30UVF,70.679649,20190207T113321_20190207T113316_T30UVF,1549539364000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-07 11:36:04.000,2019 02 07 11 36 04
20190207T113321_20190207T113316_T30UWE,75.102916,20190207T113321_20190207T113316_T30UWE,1549539373000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-07 11:36:13.000,2019 02 07 11 36 13
20190207T113321_20190207T113316_T30UWF,91.100772,20190207T113321_20190207T113316_T30UWF,1549539359000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-07 11:35:59.000,2019 02 07 11 35 59
20190209T112219_20190209T112225_T30UVE,33.664005,20190209T112219_20190209T112225_T30UVE,1549711585000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-09 11:26:25.000,2019 02 09 11 26 25
20190209T112219_20190209T112225_T30UVF,26.733452,20190209T112219_20190209T112225_T30UVF,1549711570000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-09 11:26:10.000,2019 02 09 11 26 10
20190209T112219_20190209T112225_T30UWE,56.49002,20190209T112219_20190209T112225_T30UWE,1549711580000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-09 11:26:20.000,2019 02 09 11 26 20
20190209T112219_20190209T112225_T30UWF,49.179083,20190209T112219_20190209T112225_T30UWF,1549711566000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-09 11:26:06.000,2019 02 09 11 26 06
20190212T113319_20190212T113420_T30UVE,98.043471,20190212T113319_20190212T113420_T30UVE,1549971381000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-12 11:36:21.000,2019 02 12 11 36 21
20190212T113319_20190212T113420_T30UVF,97.625382,20190212T113319_20190212T113420_T30UVF,1549971367000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-12 11:36:07.000,2019 02 12 11 36 07
20190212T113319_20190212T113420_T30UWE,99.696121,20190212T113319_20190212T113420_T30UWE,1549971376000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-12 11:36:16.000,2019 02 12 11 36 16
20190212T113319_20190212T113420_T30UWF,99.722394,20190212T113319_20190212T113420_T30UWF,1549971362000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-12 11:36:02.000,2019 02 12 11 36 02
20190214T112151_20190214T112146_T30UVE,98.579114,20190214T112151_20190214T112146_T30UVE,1550143581000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-14 11:26:21.000,2019 02 14 11 26 21
20190214T112151_20190214T112146_T30UVF,99.997549,20190214T112151_20190214T112146_T30UVF,1550143567000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-14 11:26:07.000,2019 02 14 11 26 07
20190214T112151_20190214T112146_T30UWE,85.640387,20190214T112151_20190214T112146_T30UWE,1550143577000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-14 11:26:17.000,2019 02 14 11 26 17
20190214T112151_20190214T112146_T30UWF,99.999029,20190214T112151_20190214T112146_T30UWF,1550143562000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-14 11:26:02.000,2019 02 14 11 26 02
20190217T113321_20190217T113546_T30UVE,89.437918,20190217T113321_20190217T113546_T30UVE,1550403378000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-17 11:36:18.000,2019 02 17 11 36 18
20190217T113321_20190217T113546_T30UVF,88.045518,20190217T113321_20190217T113546_T30UVF,1550403364000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-17 11:36:04.000,2019 02 17 11 36 04
20190217T113321_20190217T113546_T30UWE,97.066047,20190217T113321_20190217T113546_T30UWE,1550403373000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-17 11:36:13.000,2019 02 17 11 36 13
20190217T113321_20190217T113546_T30UWF,81.522467,20190217T113321_20190217T113546_T30UWF,1550403359000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-17 11:35:59.000,2019 02 17 11 35 59
20190219T112119_20190219T112253_T30UVE,99.999525,20190219T112119_20190219T112253_T30UVE,1550575584000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-19 11:26:24.000,2019 02 19 11 26 24
20190219T112119_20190219T112253_T30UVF,99.992079,20190219T112119_20190219T112253_T30UVF,1550575570000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-19 11:26:10.000,2019 02 19 11 26 10
20190219T112119_20190219T112253_T30UWE,98.316997,20190219T112119_20190219T112253_T30UWE,1550575580000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-19 11:26:20.000,2019 02 19 11 26 20
20190219T112119_20190219T112253_T30UWF,99.99741,20190219T112119_20190219T112253_T30UWF,1550575565000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-19 11:26:05.000,2019 02 19 11 26 05
20190222T113319_20190222T113401_T30UVE,75.587063,20190222T113319_20190222T113401_T30UVE,1550835381000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-22 11:36:21.000,2019 02 22 11 36 21
20190222T113319_20190222T113401_T30UVF,93.855557,20190222T113319_20190222T113401_T30UVF,1550835366000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-22 11:36:06.000,2019 02 22 11 36 06
20190222T113319_20190222T113401_T30UWE,18.869146,20190222T113319_20190222T113401_T30UWE,1550835375000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-22 11:36:15.000,2019 02 22 11 36 15
20190222T113319_20190222T113401_T30UWF,86.63731,20190222T113319_20190222T113401_T30UWF,1550835362000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-22 11:36:02.000,2019 02 22 11 36 02
20190224T112111_20190224T112152_T30UVE,53.6514,20190224T112111_20190224T112152_T30UVE,1551007580000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-24 11:26:20.000,2019 02 24 11 26 20
20190224T112111_20190224T112152_T30UVF,63.66747,20190224T112111_20190224T112152_T30UVF,1551007566000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-24 11:26:06.000,2019 02 24 11 26 06
20190224T112111_20190224T112152_T30UWE,11.531332,20190224T112111_20190224T112152_T30UWE,1551007576000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-24 11:26:16.000,2019 02 24 11 26 16
20190224T112111_20190224T112152_T30UWF,33.842208,20190224T112111_20190224T112152_T30UWF,1551007562000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-24 11:26:02.000,2019 02 24 11 26 02
20190227T113311_20190227T113314_T30UVE,3.204113,20190227T113311_20190227T113314_T30UVE,1551267377000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-27 11:36:17.000,2019 02 27 11 36 17
20190227T113311_20190227T113314_T30UVF,3.749052,20190227T113311_20190227T113314_T30UVF,1551267363000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-27 11:36:03.000,2019 02 27 11 36 03
20190227T113311_20190227T113314_T30UWE,0.253419,20190227T113311_20190227T113314_T30UWE,1551267372000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-27 11:36:12.000,2019 02 27 11 36 12
20190227T113311_20190227T113314_T30UWF,0.107855,20190227T113311_20190227T113314_T30UWF,1551267358000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-02-27 11:35:58.000,2019 02 27 11 35 58
20190301T112109_20190301T112112_T30UVE,83.116265,20190301T112109_20190301T112112_T30UVE,1551439583000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-01 11:26:23.000,2019 03 01 11 26 23
20190301T112109_20190301T112112_T30UVF,99.829853,20190301T112109_20190301T112112_T30UVF,1551439568000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-01 11:26:08.000,2019 03 01 11 26 08
20190301T112109_20190301T112112_T30UWE,98.166587,20190301T112109_20190301T112112_T30UWE,1551439579000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-01 11:26:19.000,2019 03 01 11 26 19
20190301T112109_20190301T112112_T30UWF,99.997263,20190301T112109_20190301T112112_T30UWF,1551439564000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-01 11:26:04.000,2019 03 01 11 26 04
20190304T113319_20190304T113316_T30UVE,75.388004,20190304T113319_20190304T113316_T30UVE,1551699379000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-04 11:36:19.000,2019 03 04 11 36 19
20190304T113319_20190304T113316_T30UVF,44.203749,20190304T113319_20190304T113316_T30UVF,1551699365000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-04 11:36:05.000,2019 03 04 11 36 05
20190304T113319_20190304T113316_T30UWE,47.567885,20190304T113319_20190304T113316_T30UWE,1551699374000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-04 11:36:14.000,2019 03 04 11 36 14
20190304T113319_20190304T113316_T30UWF,74.337107,20190304T113319_20190304T113316_T30UWF,1551699360000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-04 11:36:00.000,2019 03 04 11 36 00
20190306T112111_20190306T112108_T30UVE,90.357249,20190306T112111_20190306T112108_T30UVE,1551871576000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-06 11:26:16.000,2019 03 06 11 26 16
20190306T112111_20190306T112108_T30UVF,76.969878,20190306T112111_20190306T112108_T30UVF,1551871564000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-06 11:26:04.000,2019 03 06 11 26 04
20190306T112111_20190306T112108_T30UWE,97.069537,20190306T112111_20190306T112108_T30UWE,1551871574000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-06 11:26:14.000,2019 03 06 11 26 14
20190306T112111_20190306T112108_T30UWF,88.088613,20190306T112111_20190306T112108_T30UWF,1551871560000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-06 11:26:00.000,2019 03 06 11 26 00
20190309T113311_20190309T113313_T30UVE,42.504623,20190309T113311_20190309T113313_T30UVE,1552131376000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-09 11:36:16.000,2019 03 09 11 36 16
20190309T113311_20190309T113313_T30UVF,38.857041,20190309T113311_20190309T113313_T30UVF,1552131362000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-09 11:36:02.000,2019 03 09 11 36 02
20190309T113311_20190309T113313_T30UWE,53.972246,20190309T113311_20190309T113313_T30UWE,1552131371000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-09 11:36:11.000,2019 03 09 11 36 11
20190309T113311_20190309T113313_T30UWF,47.91297,20190309T113311_20190309T113313_T30UWF,1552131357000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-09 11:35:57.000,2019 03 09 11 35 57
20190311T112109_20190311T112303_T30UVE,39.852151,20190311T112109_20190311T112303_T30UVE,1552303582000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-11 11:26:22.000,2019 03 11 11 26 22
20190311T112109_20190311T112303_T30UVF,24.420017,20190311T112109_20190311T112303_T30UVF,1552303567000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-11 11:26:07.000,2019 03 11 11 26 07
20190311T112109_20190311T112303_T30UWE,23.710176,20190311T112109_20190311T112303_T30UWE,1552303578000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-11 11:26:18.000,2019 03 11 11 26 18
20190311T112109_20190311T112303_T30UWF,17.529065,20190311T112109_20190311T112303_T30UWF,1552303563000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-11 11:26:03.000,2019 03 11 11 26 03
20190314T113319_20190314T113403_T30UVE,24.596312,20190314T113319_20190314T113403_T30UVE,1552563379000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-14 11:36:19.000,2019 03 14 11 36 19
20190314T113319_20190314T113403_T30UVF,38.981567,20190314T113319_20190314T113403_T30UVF,1552563365000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-14 11:36:05.000,2019 03 14 11 36 05
20190314T113319_20190314T113403_T30UWE,43.594824,20190314T113319_20190314T113403_T30UWE,1552563374000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-14 11:36:14.000,2019 03 14 11 36 14
20190314T113319_20190314T113403_T30UWF,44.151633,20190314T113319_20190314T113403_T30UWF,1552563360000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-14 11:36:00.000,2019 03 14 11 36 00
20190316T112111_20190316T112501_T30UVE,99.977429,20190316T112111_20190316T112501_T30UVE,1552735581535.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-16 11:26:21.535,2019 03 16 11 26 21
20190316T112111_20190316T112501_T30UVF,99.812678,20190316T112111_20190316T112501_T30UVF,1552735567209.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-16 11:26:07.209,2019 03 16 11 26 07
20190316T112111_20190316T112501_T30UWE,97.360588,20190316T112111_20190316T112501_T30UWE,1552735577479.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-16 11:26:17.479,2019 03 16 11 26 17
20190316T112111_20190316T112501_T30UWF,99.927782,20190316T112111_20190316T112501_T30UWF,1552735563066.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-16 11:26:03.066,2019 03 16 11 26 03
20190319T113321_20190319T113316_T30UVE,92.693669,20190319T113321_20190319T113316_T30UVE,1552995379348.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-19 11:36:19.348,2019 03 19 11 36 19
20190319T113321_20190319T113316_T30UVF,96.836022,20190319T113321_20190319T113316_T30UVF,1552995365000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-19 11:36:05.000,2019 03 19 11 36 05
20190319T113321_20190319T113316_T30UWE,97.552015,20190319T113321_20190319T113316_T30UWE,1552995374218.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-19 11:36:14.218,2019 03 19 11 36 14
20190319T113321_20190319T113316_T30UWF,92.28664,20190319T113321_20190319T113316_T30UWF,1552995360000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-19 11:36:00.000,2019 03 19 11 36 00
20190321T112119_20190321T112113_T30UVE,99.791574,20190321T112119_20190321T112113_T30UVE,1553167575000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-21 11:26:15.000,2019 03 21 11 26 15
20190321T112119_20190321T112113_T30UVF,96.333445,20190321T112119_20190321T112113_T30UVF,1553167569000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-21 11:26:09.000,2019 03 21 11 26 09
20190321T112119_20190321T112113_T30UWE,80.885424,20190321T112119_20190321T112113_T30UWE,1553167574000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-21 11:26:14.000,2019 03 21 11 26 14
20190321T112119_20190321T112113_T30UWF,53.098802,20190321T112119_20190321T112113_T30UWF,1553167566000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-21 11:26:06.000,2019 03 21 11 26 06
20190321T112119_20190321T112609_T30UVE,82.612231,20190321T112119_20190321T112609_T30UVE,1553167584000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-21 11:26:24.000,2019 03 21 11 26 24
20190321T112119_20190321T112609_T30UVF,96.608038,20190321T112119_20190321T112609_T30UVF,1553167575000.0,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-03-21 11:26:15.000,2019 03 21 11 26 15
