Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
8331),28/03/2022,18:30:00,,,,,5.920M,,,,,0.059M,,
8332),28/03/2022,18:45:00,,,,,6.304M,,,,,0.063M,,
8333),28/03/2022,19:00:00,,,,,6.682M,,,,,0.080M,,
8334),28/03/2022,19:15:00,,,,,7.034M,,,,,0.096M,,
8335),28/03/2022,19:30:00,,,,,7.340M,,,,,0.099M,,
8336),28/03/2022,19:45:00,,,,,7.610M,,,,,0.103M,,
8337),28/03/2022,20:00:00,,,,,7.847M,,,,,0.119M,,
8338),28/03/2022,20:15:00,,,,,8.025M,,,,,0.125M,,
8339),28/03/2022,20:30:00,,,,,8.154M,,,,,0.135M,,
8340),28/03/2022,20:45:00,,,,,8.221M,,,,,0.138M,,
8341),28/03/2022,21:00:00,,,,,8.235M,,,,,0.143M,,
8342),28/03/2022,21:15:00,,,,,8.194M,,,,,0.146M,,
8343),28/03/2022,21:30:00,,,,,8.104M,,,,,0.150M,,
8344),28/03/2022,21:45:00,,,,,7.960M,,,,,0.144M,,
8345),28/03/2022,22:00:00,,,,,7.768M,,,,,0.131M,,
8346),28/03/2022,22:15:00,,,,,7.537M,,,,,0.113M,,
8347),28/03/2022,22:30:00,,,,,7.276M,,,,,0.095M,,
8348),28/03/2022,22:45:00,,,,,6.993M,,,,,0.080M,,
8349),28/03/2022,23:00:00,,,,,6.687M,,,,,0.063M,,
8350),28/03/2022,23:15:00,,,,,6.370M,,,,,0.053M,,
8351),28/03/2022,23:30:00,,,,,6.041M,,,,,0.045M,,
8352),28/03/2022,23:45:00,,,,,5.711M,,,,,0.046M,,
8353),29/03/2022,00:00:00,,,,,5.376M,,,,,0.048M,,
8354),29/03/2022,00:15:00,,,,,5.040M,,,,,0.054M,,
8355),29/03/2022,00:30:00,,,,,4.706M,,,,,0.060M,,
8356),29/03/2022,00:45:00,,,,,4.380M,,,,,0.067M,,
8357),29/03/2022,01:00:00,,,,,4.060M,,,,,0.069M,,
8358),29/03/2022,01:15:00,,,,,3.751M,,,,,0.063M,,
8359),29/03/2022,01:30:00,,,,,3.445M,,,,,0.036M,,
8360),29/03/2022,01:45:00,,,,,3.187M,,,,,0.029M,,
8361),29/03/2022,02:00:00,,,,,2.947M,,,,,0.009M,,
8362),29/03/2022,02:15:00,,,,,2.753M,,,,,0.005M,,
8363),29/03/2022,02:30:00,,,,,2.609M,,,,,0.020M,,
8364),29/03/2022,02:45:00,,,,,2.479M,,,,,0.020M,,
8365),29/03/2022,03:00:00,,,,,2.401M,,,,,0.042M,,
8366),29/03/2022,03:15:00,,,,,2.350M,,,,,0.058M,,
8367),29/03/2022,03:30:00,,,,,2.336M,,,,,0.074M,,
8368),29/03/2022,03:45:00,,,,,2.359M,,,,,0.083M,,
8369),29/03/2022,04:00:00,,,,,2.412M,,,,,0.074M,,
8370),29/03/2022,04:15:00,,,,,2.506M,,,,,0.053M,,
8371),29/03/2022,04:30:00,,,,,2.659M,,,,,0.035M,,
8372),29/03/2022,04:45:00,,,,,2.870M,,,,,0.021M,,
8373),29/03/2022,05:00:00,,,,,3.131M,,,,,0.005M,,
8374),29/03/2022,05:15:00,,,,,3.454M,,,,,0.005M,,
8375),29/03/2022,05:30:00,,,,,3.810M,,,,-0.003M,,,
8376),29/03/2022,05:45:00,,,,,4.212M,,,,,0.004M,,
8377),29/03/2022,06:00:00,,,,,4.638M,,,,,0.011M,,
8378),29/03/2022,06:15:00,,,,,5.091M,,,,,0.029M,,
8379),29/03/2022,06:30:00,,,,,5.547M,,,,,0.043M,,
8380),29/03/2022,06:45:00,,,,,5.990M,,,,,0.046M,,
8381),29/03/2022,07:00:00,,,,,6.426M,,,,,0.052M,,
8382),29/03/2022,07:15:00,,,,,6.844M,,,,,0.058M,,
8383),29/03/2022,07:30:00,,,,,7.250M,,,,,0.076M,,
8384),29/03/2022,07:45:00,,,,,7.610M,,,,,0.081M,,
8385),29/03/2022,08:00:00,,,,,7.928M,,,,,0.083M,,
8386),29/03/2022,08:15:00,,,,,8.215M,,,,,0.102M,,
8387),29/03/2022,08:30:00,,,,,8.441M,,,,,0.114M,,
8388),29/03/2022,08:45:00,,,,,8.610M,,,,,0.129M,,
8389),29/03/2022,09:00:00,,,,,8.712M,,,,,0.141M,,
8390),29/03/2022,09:15:00,,,,,8.741M,,,,,0.147M,,
8391),29/03/2022,09:30:00,,,,,8.706M,,,,,0.155M,,
8392),29/03/2022,09:45:00,,,,,8.602M,,,,,0.156M,,
8393),29/03/2022,10:00:00,,,,,8.448M,,,,,0.163M,,
8394),29/03/2022,10:15:00,,,,,8.231M,,,,,0.156M,,
8395),29/03/2022,10:30:00,,,,,7.964M,,,,,0.142M,,
8396),29/03/2022,10:45:00,,,,,7.665M,,,,,0.131M,,
8397),29/03/2022,11:00:00,,,,,7.330M,,,,,0.113M,,
8398),29/03/2022,11:15:00,,,,,6.969M,,,,,0.093M,,
8399),29/03/2022,11:30:00,,,,,6.587M,,,,,0.069M,,
8400),29/03/2022,11:45:00,,,,,6.196M,,,,,0.050M,,
8401),29/03/2022,12:00:00,,,,,5.808M,,,,,0.045M,,
8402),29/03/2022,12:15:00,,,,,5.410M,,,,,0.037M,,
8403),29/03/2022,12:30:00,,,,,5.017M,,,,,0.036M,,
8404),29/03/2022,12:45:00,,,,,4.627M,,,,,0.038M,,
8405),29/03/2022,13:00:00,,,,,4.232M,,,,,0.029M,,
8406),29/03/2022,13:15:00,,,,,3.855M,,,,,0.024M,,
8407),29/03/2022,13:30:00,,,,,3.486M,,,,,0.008M,,
8408),29/03/2022,13:45:00,,,,,3.176M,,,,,0.025M,,
8409),29/03/2022,14:00:00,,,,,2.861M,,,,,0.006M,,
8410),29/03/2022,14:15:00,,,,,2.586M,,,,-0.006M,,,
8411),29/03/2022,14:30:00,,,,,2.360M,,,,-0.003M,,,
8412),29/03/2022,14:45:00,,,,,2.167M,,,,,0.003M,,
8413),29/03/2022,15:00:00,,,,,2.019M,,,,,0.024M,,
8414),29/03/2022,15:15:00,,,,,1.914M,,,,,0.061M,,
8415),29/03/2022,15:30:00,,,,,1.821M,,,,,0.082M,,
8416),29/03/2022,15:45:00,,,,,1.745M,,,,,0.086M,,
8417),29/03/2022,16:00:00,,,,,1.707M,,,,,0.089M,,
8418),29/03/2022,16:15:00,,,,,1.708M,,,,,0.084M,,
8419),29/03/2022,16:30:00,,,,,1.770M,,,,,0.086M,,
8420),29/03/2022,16:45:00,,,,,1.885M,,,,,0.081M,,
8421),29/03/2022,17:00:00,,,,,2.061M,,,,,0.076M,,
8422),29/03/2022,17:15:00,,,,,2.315M,,,,,0.087M,,
8423),29/03/2022,17:30:00,,,,,2.630M,,,,,0.101M,,
8424),29/03/2022,17:45:00,,,,,2.985M,,,,,0.103M,,
8425),29/03/2022,18:00:00,,,,,3.380M,,,,,0.100M,,
8426),29/03/2022,18:15:00,,,,,3.812M,,,,,0.099M,,
8427),29/03/2022,18:30:00,,,,,4.286M,,,,,0.113M,,
8428),29/03/2022,18:45:00,,,,,4.764M,,,,,0.113M,,
8429),29/03/2022,19:00:00,,,,,5.279M,,,,,0.143M,,
8430),29/03/2022,19:15:00,,,,,5.765M,,,,,0.144M,,
8431),29/03/2022,19:30:00,,,,,6.240M,,,,,0.143M,,
8432),29/03/2022,19:45:00,,,,,6.696M,,,,,0.139M,,
8433),29/03/2022,20:00:00,,,,,7.131M,,,,,0.138M,,
8434),29/03/2022,20:15:00,,,,,7.522M,,,,,0.125M,,
8435),29/03/2022,20:30:00,,,,,7.873M,,,,,0.112M,,
8436),29/03/2022,20:45:00,,,,,8.186M,,,,,0.109M,,
8437),29/03/2022,21:00:00,,,,,8.439M,,,,,0.105M,,
8438),29/03/2022,21:15:00,,,,,8.627M,,,,,0.101M,,
8439),29/03/2022,21:30:00,,,,,8.748M,,,,,0.100M,,
8440),29/03/2022,21:45:00,,,,,8.798M,,,,,0.101M,,
8441),29/03/2022,22:00:00,,,,,8.777M,,,,,0.101M,,
8442),29/03/2022,22:15:00,,,,,8.691M,,,,,0.104M,,
8443),29/03/2022,22:30:00,,,,,8.552M,,,,,0.113M,,
8444),29/03/2022,22:45:00,,,,,8.349M,,,,,0.112M,,
8445),29/03/2022,23:00:00,,,,,8.092M,,,,,0.101M,,
8446),29/03/2022,23:15:00,,,,,7.793M,,,,,0.086M,,
8447),29/03/2022,23:30:00,,,,,7.459M,,,,,0.068M,,
8448),29/03/2022,23:45:00,,,,,7.091M,,,,,0.042M,,
8449),30/03/2022,00:00:00,,,,,6.705M,,,,,0.020M,,
8450),30/03/2022,00:15:00,,,,,6.306M,,,,,0.002M,,
8451),30/03/2022,00:30:00,,,,,5.901M,,,,-0.006M,,,
8452),30/03/2022,00:45:00,,,,,5.493M,,,,-0.007M,,,
8453),30/03/2022,01:00:00,,,,,5.087M,,,,,0.001M,,
8454),30/03/2022,01:15:00,,,,,4.685M,,,,,0.013M,,
8455),30/03/2022,01:30:00,,,,,4.273M,,,,,0.007M,,
8456),30/03/2022,01:45:00,,,,,3.876M,,,,-0.000M,,,
8457),30/03/2022,02:00:00,,,,,3.509M,,,,-0.002M,,,
8458),30/03/2022,02:15:00,,,,,3.156M,,,,-0.022M,,,
8459),30/03/2022,02:30:00,,,,,2.853M,,,,-0.028M,,,
8460),30/03/2022,02:45:00,,,,,2.606M,,,,-0.015M,,,
8461),30/03/2022,03:00:00,,,,,2.403M,,,,,0.005M,,
8462),30/03/2022,03:15:00,,,,,2.222M,,,,,0.016M,,
8463),30/03/2022,03:30:00,,,,,2.099M,,,,,0.055M,,
8464),30/03/2022,03:45:00,,,,,1.996M,,,,,0.084M,,
8465),30/03/2022,04:00:00,,,,,1.910M,,,,,0.098M,,
8466),30/03/2022,04:15:00,,,,,1.862M,,,,,0.112M,,
8467),30/03/2022,04:30:00,,,,,1.850M,,,,,0.116M,,
8468),30/03/2022,04:45:00,,,,,1.893M,,,,,0.119M,,
8469),30/03/2022,05:00:00,,,,,1.988M,,,,,0.111M,,
8470),30/03/2022,05:15:00,,,,,2.153M,,,,,0.105M,,
8471),30/03/2022,05:30:00,,,,,2.391M,,,,,0.104M,,
8472),30/03/2022,05:45:00,,,,,2.630M,,,,,0.039M,,
8473),30/03/2022,06:00:00,,,,,2.992M,,,,,0.036M,,
8474),30/03/2022,06:15:00,,,,,3.429M,,,,,0.056M,,
8475),30/03/2022,06:30:00,,,,,3.878M,,,,,0.047M,,
8476),30/03/2022,06:45:00,,,,,4.368M,,,,,0.047M,,
8477),30/03/2022,07:00:00,,,,,4.889M,,,,,0.058M,,
8478),30/03/2022,07:15:00,,,,,5.451M,,,,,0.100M,,
8479),30/03/2022,07:30:00,,,,,5.977M,,,,,0.107M,,
8480),30/03/2022,07:45:00,,,,,6.497M,,,,,0.117M,,
8481),30/03/2022,08:00:00,,,,,6.997M,,,,,0.125M,,
8482),30/03/2022,08:15:00,,,,,7.449M,,,,,0.110M,,
8483),30/03/2022,08:30:00,,,,,7.878M,,,,,0.104M,,
8484),30/03/2022,08:45:00,,,,,8.257M,,,,,0.090M,,
8485),30/03/2022,09:00:00,,,,,8.599M,,,,,0.091M,,
8486),30/03/2022,09:15:00,,,,,8.868M,,,,,0.080M,,
8487),30/03/2022,09:30:00,,,,,9.069M,,,,,0.071M,,
8488),30/03/2022,09:45:00,,,,,9.212M,,,,,0.082M,,
8489),30/03/2022,10:00:00,,,,,9.256M,,,,,0.076M,,
8490),30/03/2022,10:15:00,,,,,9.222M,,,,,0.073M,,
8491),30/03/2022,10:30:00,,,,,9.139M,,,,,0.099M,,
8492),30/03/2022,10:45:00,,,,,8.978M,,,,,0.118M,,
8493),30/03/2022,11:00:00,,,,,8.738M,,,,,0.118M,,
8494),30/03/2022,11:15:00,,,,,8.454M,,,,,0.126M,,
8495),30/03/2022,11:30:00,,,,,8.110M,,,,,0.116M,,
8496),30/03/2022,11:45:00,,,,,7.720M,,,,,0.093M,,
8497),30/03/2022,12:00:00,,,,,7.299M,,,,,0.065M,,
8498),30/03/2022,12:15:00,,,,,6.855M,,,,,0.034M,,
8499),30/03/2022,12:30:00,,,,,6.395M,,,,,0.003M,,
8500),30/03/2022,12:45:00,,,,,5.924M,,,,-0.026M,,,
8501),30/03/2022,13:00:00,,,,,5.447M,,,,-0.053M,,,
8502),30/03/2022,13:15:00,,,,,4.974M,,,,-0.072M,,,
8503),30/03/2022,13:30:00,,,,,4.497M,,,,-0.095M,,,
8504),30/03/2022,13:45:00,,,,,4.022M,,,,-0.126M,,,
8505),30/03/2022,14:00:00,,,,,3.591M,,,,-0.129M,,,
8506),30/03/2022,14:15:00,,,,,3.209M,,,,-0.109M,,,
8507),30/03/2022,14:30:00,,,,,2.853M,,,,-0.097M,,,
8508),30/03/2022,14:45:00,,,,,2.491M,,,,-0.130M,,,
8509),30/03/2022,15:00:00,,,,,2.229M,,,,-0.103M,,,
8510),30/03/2022,15:15:00,,,,,1.988M,,,,-0.091M,,,
8511),30/03/2022,15:30:00,,,,,1.777M,,,,-0.083M,,,
8512),30/03/2022,15:45:00,,,,,1.605M,,,,-0.065M,,,
8513),30/03/2022,16:00:00,,,,,1.456M,,,,-0.049M,,,
8514),30/03/2022,16:15:00,,,,,1.338M,,,,-0.028M,,,
8515),30/03/2022,16:30:00,,,,,1.228M,,,,-0.032M,,,
8516),30/03/2022,16:45:00,,,,,1.176M,,,,-0.019M,,,
8517),30/03/2022,17:00:00,,,,,1.155M,,,,-0.027M,,,
8518),30/03/2022,17:15:00,,,,,1.191M,,,,-0.040M,,,
8519),30/03/2022,17:30:00,,,,,1.324M,,,,-0.026M,,,
8520),30/03/2022,17:45:00,,,,,1.491M,,,,-0.051M,,,
8521),30/03/2022,18:00:00,,,,,1.759M,,,,-0.050M,,,
8522),30/03/2022,18:15:00,,,,,2.136M,,,,-0.010M,,,
8523),30/03/2022,18:30:00,,,,,2.567M,,,,,0.022M,,
8524),30/03/2022,18:45:00,,,,,3.003M,,,,,0.005M,,
8525),30/03/2022,19:00:00,,,,,3.460M,,,,-0.033M,,,
8526),30/03/2022,19:15:00,,,,,3.980M,,,,-0.038M,,,
8527),30/03/2022,19:30:00,,,,,4.537M,,,,-0.025M,,,
8528),30/03/2022,19:45:00,,,,,5.101M,,,,-0.013M,,,
8529),30/03/2022,20:00:00,,,,,5.670M,,,,,0.007M,,
8530),30/03/2022,20:15:00,,,,,6.219M,,,,,0.016M,,
8531),30/03/2022,20:30:00,,,,,6.731M,,,,,0.006M,,
8532),30/03/2022,20:45:00,,,,,7.218M,,,,-0.003M,,,
8533),30/03/2022,21:00:00,,,,,7.656M,,,,-0.026M,,,
8534),30/03/2022,21:15:00,,,,,8.032M,,,,-0.067M,,,
8535),30/03/2022,21:30:00,,,,,8.373M,,,,-0.088M,,,
8536),30/03/2022,21:45:00,,,,,8.660M,,,,-0.095M,,,
8537),30/03/2022,22:00:00,,,,,8.855M,,,,-0.118M,,,
8538),30/03/2022,22:15:00,,,,,8.974M,,,,-0.133M,,,
8539),30/03/2022,22:30:00,,,,,9.022M,,,,-0.133M,,,
8540),30/03/2022,22:45:00,,,,,8.980M,,,,-0.138M,,,
8541),30/03/2022,23:00:00,,,,,8.871M,,,,-0.131M,,,
8542),30/03/2022,23:15:00,,,,,8.696M,,,,-0.119M,,,
8543),30/03/2022,23:30:00,,,,,8.449M,,,,-0.119M,,,
8544),30/03/2022,23:45:00,,,,,8.142M,,,,-0.129M,,,
8545),31/03/2022,00:00:00,,,,,7.786M,,,,-0.147M,,,
8546),31/03/2022,00:15:00,,,,,7.384M,,,,-0.178M,,,
8547),31/03/2022,00:30:00,,,,,6.954M,,,,-0.209M,,,
8548),31/03/2022,00:45:00,,,,,6.511M,,,,-0.232M,,,
8549),31/03/2022,01:00:00,,,,,6.053M,,,,-0.252M,,,
8550),31/03/2022,01:15:00,,,,,5.591M,,,,-0.261M,,,
8551),31/03/2022,01:30:00,,,,,5.126M,,,,-0.263M,,,
8552),31/03/2022,01:45:00,,,,,4.668M,,,,-0.253M,,,
8553),31/03/2022,02:00:00,,,,,4.185M,,,,-0.272M,,,
8554),31/03/2022,02:15:00,,,,,3.738M,,,,-0.268M,,,
8555),31/03/2022,02:30:00,,,,,3.333M,,,,-0.245M,,,
8556),31/03/2022,02:45:00,,,,,2.939M,,,,-0.246M,,,
8557),31/03/2022,03:00:00,,,,,2.578M,,,,-0.254M,,,
8558),31/03/2022,03:15:00,,,,,2.262M,,,,-0.261M,,,
8559),31/03/2022,03:30:00,,,,,2.008M,,,,-0.249M,,,
8560),31/03/2022,03:45:00,,,,,1.783M,,,,-0.247M,,,
8561),31/03/2022,04:00:00,,,,,1.602M,,,,-0.235M,,,
8562),31/03/2022,04:15:00,,,,,1.469M,,,,-0.204M,,,
8563),31/03/2022,04:30:00,,,,,1.328M,,,,-0.210M,,,
8564),31/03/2022,04:45:00,,,,,1.254M,,,,-0.180M,,,
8565),31/03/2022,05:00:00,,,,,1.225M,,,,-0.146M,,,
8566),31/03/2022,05:15:00,,,,,1.223M,,,,-0.134M,,,
8567),31/03/2022,05:30:00,,,,,1.283M,,,,-0.123M,,,
8568),31/03/2022,05:45:00,,,,,1.418M,,,,-0.107M,,,
8569),31/03/2022,06:00:00,,,,,1.598M,,,,-0.123M,,,
8570),31/03/2022,06:15:00,,,,,1.862M,,,,-0.133M,,,
8571),31/03/2022,06:30:00,,,,,2.223M,,,,-0.120M,,,
8572),31/03/2022,06:45:00,,,,,2.637M,,,,-0.122M,,,
8573),31/03/2022,07:00:00,,,,,3.101M,,,,-0.131M,,,
8574),31/03/2022,07:15:00,,,,,3.562M,,,,-0.189M,,,
8575),31/03/2022,07:30:00,,,,,4.091M,,,,-0.210M,,,
8576),31/03/2022,07:45:00,,,,,4.689M,,,,-0.181M,,,
8577),31/03/2022,08:00:00,,,,,5.287M,,,,-0.159M,,,
8578),31/03/2022,08:15:00,,,,,5.896M,,,,-0.123M,,,
8579),31/03/2022,08:30:00,,,,,6.457M,,,,-0.121M,,,
8580),31/03/2022,08:45:00,,,,,6.996M,,,,-0.120M,,,
8581),31/03/2022,09:00:00,,,,,7.515M,,,,-0.111M,,,
8582),31/03/2022,09:15:00,,,,,7.985M,,,,-0.115M,,,
8583),31/03/2022,09:30:00,,,,,8.381M,,,,-0.147M,,,
8584),31/03/2022,09:45:00,,,,,8.757M,,,,-0.141M,,,
8585),31/03/2022,10:00:00,,,,,9.048M,,,,-0.152M,,,
8586),31/03/2022,10:15:00,,,,,9.269M,,,,-0.152M,,,
8587),31/03/2022,10:30:00,,,,,9.415M,,,,-0.139M,,,
8588),31/03/2022,10:45:00,,,,,9.474M,,,,-0.120M,,,
8589),31/03/2022,11:00:00,,,,,9.436M,,,,-0.105M,,,
8590),31/03/2022,11:15:00,,,,,9.323M,,,,-0.078M,,,
8591),31/03/2022,11:30:00,,,,,9.136M,,,,-0.046M,,,
8592),31/03/2022,11:45:00,,,,,8.862M,,,,-0.034M,,,
8593),31/03/2022,12:00:00,,,,,8.522M,,,,-0.033M,,,
8594),31/03/2022,12:15:00,,,,,8.139M,,,,-0.032M,,,
8595),31/03/2022,12:30:00,,,,,7.709M,,,,-0.044M,,,
8596),31/03/2022,12:45:00,,,,,7.238M,,,,-0.072M,,,
8597),31/03/2022,13:00:00,,,,,6.750M,,,,-0.098M,,,
8598),31/03/2022,13:15:00,,,,,6.234M,,,,-0.137M,,,
8599),31/03/2022,13:30:00,,,,,5.724M,,,,-0.159M,,,
8600),31/03/2022,13:45:00,,,,,5.217M,,,,-0.172M,,,
8601),31/03/2022,14:00:00,,,,,4.717M,,,,-0.176M,,,
8602),31/03/2022,14:15:00,,,,,4.182M,,,,-0.220M,,,
8603),31/03/2022,14:30:00,,,,,3.708M,,,,-0.217M,,,
8604),31/03/2022,14:45:00,,,,,3.273M,,,,-0.200M,,,
8605),31/03/2022,15:00:00,,,,,2.871M,,,,-0.183M,,,
8606),31/03/2022,15:15:00,,,,,2.501M,,,,-0.176M,,,
8607),31/03/2022,15:30:00,,,,,2.179M,,,,-0.166M,,,
8608),31/03/2022,15:45:00,,,,,1.898M,,,,-0.159M,,,
8609),31/03/2022,16:00:00,,,,,1.637M,,,,-0.173M,,,
8610),31/03/2022,16:15:00,,,,,1.422M,,,,-0.173M,,,
8611),31/03/2022,16:30:00,,,,,1.284M,,,,-0.124M,,,
8612),31/03/2022,16:45:00,,,,,1.122M,,,,-0.124M,,,
8613),31/03/2022,17:00:00,,,,,0.987M,,,,-0.123M,,,
8614),31/03/2022,17:15:00,,,,,0.928M,,,,-0.080M,,,
8615),31/03/2022,17:30:00,,,,,0.870M,,,,-0.080M,,,
8616),31/03/2022,17:45:00,,,,,0.916M,,,,-0.034M,,,
8617),31/03/2022,18:00:00,,,,,1.023M,,,,,0.004M,,
8618),31/03/2022,18:15:00,,,,,1.159M,,,,-0.006M,,,
8619),31/03/2022,18:30:00,,,,,1.330M,,,,-0.064M,,,
8620),31/03/2022,18:45:00,,,,,1.626M,,,,-0.078M,,,
8621),31/03/2022,19:00:00,,,,,2.097M,,,,,0.008M,,
8622),31/03/2022,19:15:00,,,,,2.536M,,,,-0.005M,,,
8623),31/03/2022,19:30:00,,,,,2.987M,,,,-0.061M,,,
8624),31/03/2022,19:45:00,,,,,3.506M,,,,-0.090M,,,
8625),31/03/2022,20:00:00,,,,,4.041M,,,,-0.131M,,,
8626),31/03/2022,20:15:00,,,,,4.669M,,,,-0.093M,,,
8627),31/03/2022,20:30:00,,,,,5.304M,,,,-0.050M,,,
8628),31/03/2022,20:45:00,,,,,5.950M,,,,,0.010M,,
8629),31/03/2022,21:00:00,,,,,6.526M,,,,,0.017M,,
8630),31/03/2022,21:15:00,,,,,7.056M,,,,,0.001M,,
8631),31/03/2022,21:30:00,,,,,7.574M,,,,,0.004M,,
8632),31/03/2022,21:45:00,,,,,8.019M,,,,-0.026M,,,
8633),31/03/2022,22:00:00,,,,,8.410M,,,,-0.058M,,,
8634),31/03/2022,22:15:00,,,,,8.757M,,,,-0.071M,,,
8635),31/03/2022,22:30:00,,,,,9.017M,,,,-0.095M,,,
8636),31/03/2022,22:45:00,,,,,9.203M,,,,-0.107M,,,
8637),31/03/2022,23:00:00,,,,,9.301M,,,,-0.114M,,,
8638),31/03/2022,23:15:00,,,,,9.297M,,,,-0.128M,,,
8639),31/03/2022,23:30:00,,,,,9.216M,,,,-0.127M,,,
8640),31/03/2022,23:45:00,,,,,9.072M,,,,-0.105M,,,
8641),01/04/2022,00:00:00,,,,,8.846M,,,,-0.091M,,,
8642),01/04/2022,00:15:00,,,,,8.540M,,,,-0.096M,,,
8643),01/04/2022,00:30:00,,,,,8.189M,,,,-0.095M,,,
8644),01/04/2022,00:45:00,,,,,7.789M,,,,-0.103M,,,
8645),01/04/2022,01:00:00,,,,,7.350M,,,,-0.120M,,,
8646),01/04/2022,01:15:00,,,,,6.883M,,,,-0.141M,,,
8647),01/04/2022,01:30:00,,,,,6.404M,,,,-0.154M,,,
8648),01/04/2022,01:45:00,,,,,5.897M,,,,-0.180M,,,
8649),01/04/2022,02:00:00,,,,,5.400M,,,,-0.185M,,,
8650),01/04/2022,02:15:00,,,,,4.897M,,,,-0.191M,,,
8651),01/04/2022,02:30:00,,,,,4.393M,,,,-0.197M,,,
8652),01/04/2022,02:45:00,,,,,3.911M,,,,-0.192M,,,
8653),01/04/2022,03:00:00,,,,,3.467M,,,,-0.170M,,,
8654),01/04/2022,03:15:00,,,,,3.067M,,,,-0.135M,,,
8655),01/04/2022,03:30:00,,,,,2.682M,,,,-0.127M,,,
8656),01/04/2022,03:45:00,,,,,2.335M,,,,-0.129M,,,
8657),01/04/2022,04:00:00,,,,,2.059M,,,,-0.109M,,,
8658),01/04/2022,04:15:00,,,,,1.815M,,,,-0.103M,,,
8659),01/04/2022,04:30:00,,,,,1.607M,,,,-0.100M,,,
8660),01/04/2022,04:45:00,,,,,1.442M,,,,-0.088M,,,
8661),01/04/2022,05:00:00,,,,,1.290M,,,,-0.091M,,,
8662),01/04/2022,05:15:00,,,,,1.178M,,,,-0.084M,,,
8663),01/04/2022,05:30:00,,,,,1.113M,,,,-0.063M,,,
8664),01/04/2022,05:45:00,,,,,1.095M,,,,-0.039M,,,
8665),01/04/2022,06:00:00,,,,,1.113M,,,,-0.035M,,,
8666),01/04/2022,06:15:00,,,,,1.208M,,,,-0.021M,,,
8667),01/04/2022,06:30:00,,,,,1.366M,,,,-0.022M,,,
8668),01/04/2022,06:45:00,,,,,1.596M,,,,-0.032M,,,
8669),01/04/2022,07:00:00,,,,,1.939M,,,,-0.012M,,,
8670),01/04/2022,07:15:00,,,,,2.345M,,,,-0.005M,,,
8671),01/04/2022,07:30:00,,,,,2.804M,,,,-0.015M,,,
8672),01/04/2022,07:45:00,,,,,3.283M,,,,-0.060M,,,
8673),01/04/2022,08:00:00,,,,,3.815M,,,,-0.094M,,,
8674),01/04/2022,08:15:00,,,,,4.390M,,,,-0.114M,,,
8675),01/04/2022,08:30:00,,,,,5.041M,,,,-0.070M,,,
8676),01/04/2022,08:45:00,,,,,5.689M,,,,-0.030M,,,
8677),01/04/2022,09:00:00,,,,,6.321M,,,,,0.004M,,
8678),01/04/2022,09:15:00,,,,,6.897M,,,,,0.001M,,
8679),01/04/2022,09:30:00,,,,,7.465M,,,,,0.016M,,
8680),01/04/2022,09:45:00,,,,,7.992M,,,,,0.025M,,
8681),01/04/2022,10:00:00,,,,,8.445M,,,,,0.002M,,
8682),01/04/2022,10:15:00,,,,,8.866M,,,,-0.000M,,,
8683),01/04/2022,10:30:00,,,,,9.216M,,,,-0.009M,,,
8684),01/04/2022,10:45:00,,,,,9.494M,,,,-0.014M,,,
8685),01/04/2022,11:00:00,,,,,9.700M,,,,-0.002M,,,
8686),01/04/2022,11:15:00,,,,,9.806M,,,,,0.005M,,
8687),01/04/2022,11:30:00,,,,,9.820M,,,,,0.019M,,
8688),01/04/2022,11:45:00,,,,,9.742M,,,,,0.039M,,
8689),01/04/2022,12:00:00,,,,,9.557M,,,,,0.041M,,
8690),01/04/2022,12:15:00,,,,,9.303M,,,,,0.054M,,
8691),01/04/2022,12:30:00,,,,,8.967M,,,,,0.051M,,
8692),01/04/2022,12:45:00,,,,,8.576M,,,,,0.047M,,
8693),01/04/2022,13:00:00,,,,,8.123M,,,,,0.022M,,
8694),01/04/2022,13:15:00,,,,,7.638M,,,,-0.005M,,,
8695),01/04/2022,13:30:00,,,,,7.126M,,,,-0.036M,,,
8696),01/04/2022,13:45:00,,,,,6.605M,,,,-0.060M,,,
8697),01/04/2022,14:00:00,,,,,6.076M,,,,-0.081M,,,
8698),01/04/2022,14:15:00,,,,,5.546M,,,,-0.096M,,,
8699),01/04/2022,14:30:00,,,,,5.000M,,,,-0.125M,,,
8700),01/04/2022,14:45:00,,,,,4.465M,,,,-0.146M,,,
8701),01/04/2022,15:00:00,,,,,3.962M,,,,-0.146M,,,
8702),01/04/2022,15:15:00,,,,,3.504M,,,,-0.122M,,,
8703),01/04/2022,15:30:00,,,,,3.089M,,,,-0.087M,,,
8704),01/04/2022,15:45:00,,,,,2.684M,,,,-0.082M,,,
8705),01/04/2022,16:00:00,,,,,2.318M,,,,-0.085M,,,
8706),01/04/2022,16:15:00,,,,,2.012M,,,,-0.077M,,,
8707),01/04/2022,16:30:00,,,,,1.746M,,,,-0.075M,,,
8708),01/04/2022,16:45:00,,,,,1.522M,,,,-0.071M,,,
8709),01/04/2022,17:00:00,,,,,1.315M,,,,-0.082M,,,
8710),01/04/2022,17:15:00,,,,,1.142M,,,,-0.086M,,,
8711),01/04/2022,17:30:00,,,,,1.004M,,,,-0.080M,,,
